SMILES,Unit,Qualifier,Unit_Source
CC(C)[C@H]([C@H]1C(=O)N[C@H](C(=O)N2CCC[C@]2(C(=O)N[C@@H](CSCC3=CC=CC(=C3)CSCCC(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N4CCC[C@H]4C(=O)N1)CC5=CNC6=C5C=C(C=C6)F)CC7=CNC8=C7C=C(C=C8)F)CCCCN)C(=O)N)C)CC9=CC=C(C=C9)O)O,ambiguous,,ambiguous
C[C@@H]([C@H]1C(=O)N[C@H](C(=O)N2CCC[C@]2(C(=O)N[C@@H](CSCC3=CC=CC(=C3)CSCCC(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N4CCC[C@H]4C(=O)N1)CC5=CNC6=C5C=C(C=C6)F)CC7=CNC8=C7C=C(C=C8)F)CCCCN)C(=O)N)C)CC9=CC=C(C=C9)O)O,ambiguous,,ambiguous
C[C@H]([C@H]1CC(=O)N[C@H](C(=O)N2CCC[C@]2(C(=O)N[C@@H](CSCC3=CC=CC(=C3)CSCCC(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N4CCC[C@H]4C(=O)N1)CC5=CNC6=C5C=C(C=C6)F)CC7=CNC8=C7C=C(C=C8)F)CCCCN)C(=O)N)C)CC9=CC=C(C=C9)O)O,ambiguous,,ambiguous
C[C@H]([C@H]1C(=O)N[C@H](C(=O)N2CCC[C@]2(C(=O)N[C@@H](CSCC3=CC=CC(=C3)CSCCC(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N4CCC[C@H]4C(=O)N1)CC5=CNC6=C5C=C(C=C6)F)CC7=CNC8=C7C=C(C=C8)F)C(C)C)CCCCN)C(=O)N)C)CC9=CC=C(C=C9)O)O,ambiguous,,ambiguous
C[C@@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N3CCC[C@]3(C(=O)N[C@@H](CSCC4=CC=CC(=C4)CSCCC(=O)N[C@H](C(=O)N1)CCCCN)C(=O)N)C)CC5=CC=C(C=C5)O)[C@H](C)OC)CC6=CNC7=C6C=C(C=C7)F)CC8=CNC9=C8C=C(C=C9)F,ambiguous,,ambiguous
C[C@@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N3CCC[C@]3(C(=O)N[C@@H](CSCC4=CC=CC(=C4)CSCCC(=O)N[C@H](C(=O)N1)CCCCN)C(=O)N)C)CC5=CC=C(C=C5)OC)[C@@H](C)O)CC6=CNC7=C6C=C(C=C7)F)CC8=CNC9=C8C=C(C=C9)F,ambiguous,,ambiguous
C[C@@H]1C(=O)N[C@H](C(=O)N2CCC[C@]2(C(=O)N[C@@H](CSCC3=CC=CC(=C3)CSCCC(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)C(C)(C)C(=O)O)CC4=CNC5=C4C=C(C=C5)F)CC6=CNC7=C6C=C(C=C7)F)CCCCN)C(=O)N)C)CC8=CC=C(C=C8)O,ambiguous,,ambiguous
C[C@@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N2C[C@H](C[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N3CCC[C@]3(C(=O)N[C@@H](CC4=CC=C(C=C4)OCCNC(=O)CC[C@H](C(=O)N1)NC(=O)C)C(=O)N)C)CC5=CC=C(C=C5)OC)[C@@H](C)O)F)CC6=CNC7=C6C=C(C=C7)F)CC8=CNC9=C8C=C(C=C9)F,ambiguous,>,ambiguous
C[C@@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N2C[C@H](C[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N3CCC[C@]3(C(=O)N[C@@H](CC4=CC=C(C=C4)C(=O)NCCCCCC(=O)N1)C(=O)N)C)CC5=CC=C(C=C5)OC)[C@H](C)O)F)CC6=CNC7=C6C=CC(=C7)F)CC8=CNC9=C8C=C(C=C9)F,ambiguous,,ambiguous
C[C@@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N3CCC[C@]3(C(=O)N[C@@H](CSCC4=CN=CC(=C4)CSCCC(=O)N[C@H](C(=O)N1)CCCCN)C(=O)N)C)CC5=CC=C(C=C5)OC)[C@@H](C)O)CC6=CNC7=C6C=C(C=C7)F)CC8=CNC9=C8C=C(C=C9)F,ambiguous,,ambiguous
C[C@H]([C@H]1C(=O)N[C@H](C(=O)N2CCC[C@]2(C(=O)N[C@@H](CSCC3=CC=CC(=C3)CSCCC(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N4C[C@@H](C[C@H]4C(=O)N1)F)CC5=CNC6=C5C=C(C=C6)F)CC7=CNC8=C7C=C(C=C8)F)CCCCN)C(=O)N)C)CC9=CC=C(C=C9)O)OC,ambiguous,,ambiguous
C[C@@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N3CCC[C@]3(C(=O)N[C@@H](CSCC4=CC(=CC(=C4)CSCCC(=O)N[C@H](C(=O)N1)CCCCN)O)C(=O)N)C)CC5=CC=C(C=C5)OC)[C@@H](C)O)CC6=CNC7=C6C=C(C=C7)F)CC8=CNC9=C8C=C(C=C9)F,ambiguous,,ambiguous
C[C@@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N3CCC[C@]3(C(=O)N[C@@H](CSCC4=CC(=CC(=C4)CSCCC(=O)N[C@H](C(=O)N1)CCCCN)Br)C(=O)N)C)CC5=CC=C(C=C5)OC)[C@@H](C)O)CC6=CNC7=C6C=C(C=C7)F)CC8=CNC9=C8C=C(C=C9)F,ambiguous,,ambiguous
C[C@@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N3CCC[C@]3(C(=O)N[C@@H](CSCC4=CC(=CC(=C4)CSCCC(=O)N[C@H](C(=O)N1)CCCCN)C)C(=O)N)C)CC5=CC=C(C=C5)OC)[C@@H](C)O)CC6=CNC7=C6C=C(C=C7)F)CC8=CNC9=C8C=C(C=C9)F,ambiguous,,ambiguous
C[C@@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N3CCC[C@]3(C(=O)N[C@@H](CSCC4=CC(=CC(=C4)CSCCC(=O)N[C@H](C(=O)N1)CCCCN)OC)C(=O)N)C)CC5=CC=C(C=C5)OC)[C@@H](C)O)CC6=CNC7=C6C=C(C=C7)F)CC8=CNC9=C8C=C(C=C9)F,ambiguous,,ambiguous
C[C@@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N3CCC[C@]3(C(=O)N[C@@H](CSCC4=CC(=CC(=C4)CSCCC(=O)N[C@H](C(=O)N1)CCCCN)Cl)C(=O)N)C)CC5=CC=C(C=C5)OC)[C@@H](C)O)CC6=CNC7=C6C=C(C=C7)F)CC8=CNC9=C8C=C(C=C9)F,ambiguous,,ambiguous
C[C@@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N3CCC[C@]3(C(=O)N[C@@H](CSCC4=CC=CC(=N4)CSCCC(=O)N[C@H](C(=O)N1)CCCCN)C(=O)N)C)CC5=CC=C(C=C5)OC)[C@@H](C)O)CC6=CNC7=C6C=C(C=C7)F)CC8=CNC9=C8C=C(C=C9)F,ambiguous,,ambiguous
C[C@@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N2C[C@H](C[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N3CCC[C@]3(C(=O)N[C@@H](CC4=CC=C(CNC(=O)C[C@@H](C(=O)N[C@H](C(=O)N1)CCCCN)NC(=O)C)C=C4)C(=O)N)C)CC5=CC=C(C=C5)OC)[C@@H](C)O)F)CC6=CNC7=C6C=C(C=C7)F)CC8=CNC9=C8C=C(C=C9)F,ambiguous,,ambiguous
C[C@@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N2C[C@H](C[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N3CCC[C@]3(C(=O)N[C@@H](CC4=CC=C(C=C4)OCCNC(=O)C[C@@H](C(=O)N[C@H](C(=O)N1)CCCCN)NC(=O)C)C(=O)N)C)CC5=CC=C(C=C5)OC)[C@@H](C)O)F)CC6=CNC7=C6C=C(C=C7)F)CC8=CNC9=C8C=C(C=C9)F,ambiguous,,ambiguous
C[C@@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N2C[C@H](C[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N3CCC[C@]3(C(=O)N[C@@H](CC4=CC=C(C=C4)N5C=C(CC[C@H](C(=O)N[C@H](C(=O)N1)CCCCN)NC(=O)C)N=N5)C(=O)N)C)CC6=CC=C(C=C6)OC)[C@H](C)O)F)CC7=CNC8=C7C=C(C=C8)F)CC9=CNC1=C9C=C(C=C1)F,ambiguous,,ambiguous
C[C@@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N3CCC[C@]3(C(=O)N[C@@H](CSCC4=CC(=C(C=C4)F)CSCCC(=O)N[C@H](C(=O)N1)CCCCN)C(=O)N)C)CC5=CC=C(C=C5)OC)[C@@H](C)O)CC6=CNC7=C6C=C(C=C7)F)CC8=CNC9=C8C=C(C=C9)F,ambiguous,>,ambiguous
C[C@@H]([C@H]1C(=O)N[C@H](C(=O)N2CCC[C@]2(C(=O)NCCSCC3=CC=CC(=C3)CSCCC(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N4CCC[C@H]4C(=O)N1)CC5=CNC6=C5C=C(C=C6)F)CC7=CNC8=C7C=C(C=C8)F)CCCCN)C)CC9=CC=C(C=C9)O)OC,ambiguous,>,ambiguous
C[C@@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N3CCC[C@]3(C(=O)NCCSCC4=CC=CC(=C4)CSCCC(=O)N[C@H](C(=O)N1)CCCCN)C)CC5=CC=C(C=C5)O)[C@H](C)OC)CC6=CNC7=C6C=C(C=C7)F)CC8=CNC9=C8C=C(C=C9)F,ambiguous,>,ambiguous
C[C@@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N2C[C@H](C[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N3CCC[C@]3(C(=O)N[C@@H](CSCC4=CC=CC(=C4)CSCCC(=O)N[C@H](C(=O)N1)CCCCN)C(=O)N)C)CC5=CC=C(C=C5)OC)[C@H](C)OC)F)CC6=CNC7=C6C=C(C=C7)F)CC8=CNC9=C8C=C(C=C9)F,ambiguous,,ambiguous
C[C@@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N3CCC[C@]3(C(=O)N[C@@H](CSCC4=CC(=CC(=C4)CSCCC(=O)N[C@H](C(=O)N1)CCCCN)C(F)(F)F)C(=O)N)C)CC5=CC=C(C=C5)OC)[C@@H](C)O)CC6=CNC7=C6C=C(C=C7)F)CC8=CNC9=C8C=C(C=C9)F,ambiguous,>,ambiguous
C[C@@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2CCC[C@]2(C(=O)NCCSCC3=CC=CC(=C3)CSCCC(=O)N[C@H](C(=O)N1)CCCCN)C)CC4=CC=C(C=C4)OC)[C@H](C)O)CCCC#C)CC5=CNC6=C5C=C(C=C6)F)CCCCN=[N+]=[N-],ambiguous,>,ambiguous
C[C@@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N2C[C@H](C[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N3CCC[C@]3(C(=O)N[C@@H](CC4=CC=C(CNCCCCC(=O)NCC(=O)N1)C=C4)C(=O)N)C)CC5=CC=C(C=C5)OC)[C@@H](C)O)F)CC6=CNC7=C6C=C(C=C7)F)CC8=CNC9=C8C=C(C=C9)F,ambiguous,,ambiguous
CCOP(=O)(C(C1=CC=C(C=C1)C[C@H]2C(=O)N3CCC[C@]3(C(=O)NCCSCC4=CC=CC(=C4)CSCCC(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N5CCC[C@H]5C(=O)N[C@H](C(=O)N2)[C@@H](C)O)CC6=CNC7=C6C=C(C=C7)F)CC8=CNC9=C8C=C(C=C9)F)C)CCCCN)C)(F)F)OCC,ambiguous,,ambiguous
C[C@@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N2C[C@H](C[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N3CCC[C@]3(C(=O)N[C@@H](CC4=CC=C(C/C=C\CCCC(=O)N[C@H](C(=O)N1)CCCCN)C=C4)C(=O)N)C)CC5=CC=C(C=C5)OC)[C@@H](C)O)F)CC6=CNC7=C6C=C(C=C7)F)CC8=CNC9=C8C=C(C=C9)F,ambiguous,,ambiguous
CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCOCCOCC(=O)NCCOCCOCC(=O)NCCCC[C@@H](C(=O)N)NC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)[C@@H]1CSCC2=CC=CC(=C2)CSCCC(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)[C@@H]3C[C@@H](CN3C(=O)N[C@H](C(=O)N[C@H](C(=O)N4CCC[C@]4(C(=O)N1)C)CC5=CC=C(C=C5)O)[C@@H](C)O)F)CC6=CNC7=C6C=C(C=C7)F)CC8=CNC9=C8C=C(C=C9)F)C)C)C(=O)O,ambiguous,,ambiguous
CCC[C@@H](C(=O)N[C@@H](CC1=CNC=N1)C(=O)N(C)[C@@H](CC2=CC=C(C=C2)F)C(=O)N[C@H]3CSCC4=CC(=CC=C4)CSC[C@H](NC(=O)[C@@H]5CCCN5C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC3=O)CCCCN)CC6=CNC7=C6C=C(C=C7)F)CC8=CNC9=C8C=C(C=C9)F)CC(=O)O)CC1C=NC=N1)CC1=CC=C(C=C1)O)C(=O)N)NC(=O)C,ambiguous,,ambiguous
CCC[C@@H](C(=O)N[C@H](CC1=CNC=N1)C(=O)N(C)[C@@H](CC2=CC=C(C=C2)F)C(=O)N[C@H]3CSCC4=CC(=CC=C4)CSC[C@H](NC(=O)[C@@H]5CCCN5C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC3=O)CCCCN)CC6=CNC7=C6C=C(C=C7)F)CC8=CNC9=C8C=C(C=C9)F)CC(=O)O)CC1=CNC=N1)CC1=CC=C(C=C1)O)C(=O)N)NC(=O)C,ambiguous,,ambiguous
CCC[C@@H](C(=O)N(C)[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@H]1CSCC2=CC(=CC=C2)CSC[C@H](NC(=O)[C@@H]3CCCN3C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC1=O)CCCCN)CC4=CNC5=C4C=C(C=C5)F)CC6=CNC7=C6C=C(C=C7)F)CC(=O)O)CC8=CNC=N8)CC9=CC=C(C=C9)O)C(=O)N)NC(=O)C,ambiguous,,ambiguous
CC(=O)N[C@@H](CC1=CNC=N1)C(=O)N(C)[C@@H](CC2=CC=C(C=C2)F)C(=O)N[C@H]3CSCC4=CC(=CC=C4)CSC[C@H](NC(=O)[C@@H]5CCCN5C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC3=O)CCCCN)CC6=CNC7=C6C=C(C=C7)F)CC8=CNC9=C8C=C(C=C9)F)CC(=O)O)CC1=CNC=N1)CC1=CC=C(C=C1)O)C(=O)N,ambiguous,,ambiguous
CC(=O)N(C)[C@@H](CC1=CC=C(C=C1)F)C(=O)N[C@H]2CSCC3=CC(=CC=C3)CSC[C@H](NC(=O)[C@@H]4CCCN4C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC2=O)CCCCN)CC5=CNC6=C5C=C(C=C6)F)CC7=CNC8=C7C=C(C=C8)F)CC(=O)O)CC9=CN=CN9)CC1=CC=C(C=C1)O)C(=O)N,ambiguous,,ambiguous
CC(=O)N[C@H]1CSCC2=CC(=CC=C2)CSC[C@H](NC(=O)[C@@H]3CCCN3C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC1=O)CCCCN)CC4=CNC5=C4C=C(C=C5)F)CC6=CNC7=C6C=C(C=C7)F)CC(=O)O)CC8=CN=CN8)CC9=CC=C(C=C9)O)C(=O)N,ambiguous,,ambiguous
C1C[C@H]2C(=O)N[C@@H](CSCC3=CC=CC(=C3)CSCCC(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2C1)CC4=CC=C(C=C4)O)CC5=CN=CN5)CC(=O)O)CC6=CNC7=C6C=C(C=C7)F)CC8=CNC9=C8C=C(C=C9)F)CCCCN)C(=O)N,ambiguous,,ambiguous
CC(=O)N[C@H]1CSCC2=CC(=CC=C2)CSC[C@H](NC(=O)[C@@H]3CCCN3C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC1=O)CCCCN)CC4=CNC5=CC=CC=C54)CC6=CNC7=CC=CC=C76)CC(=O)O)CC8=CNC=N8)CC9=CC=C(C=C9)O)C(=O)N,ambiguous,>,ambiguous
C1C[C@H](NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)CCCN3C=C(C1)N=N3)CCCCN)CC4=CNC5=C4C=C(C=C5)F)CC6=CNC7=C6C=C(C=C7)F)CC(=O)O)CC8=CN=CN8)CC9=CC=C(C=C9)O)C(=O)N,ambiguous,,ambiguous
C1CCN2C=C(CCC[C@H](NC(=O)[C@@H]3CCCN3C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)C1)CCCCN)CC4=CNC5=C4C=C(C=C5)F)CC6=CNC7=C6C=C(C=C7)F)CC(=O)O)CC8=CN=CN8)CC9=CC=C(C=C9)O)C(=O)N)N=N2,ambiguous,,ambiguous
C1CCC(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCC3=CN(CC1)N=N3)C(=O)N)CC4=CC=C(C=C4)O)CC5=CN=CN5)CC(=O)O)CC6=CNC7=C6C=C(C=C7)F)CC8=CNC9=C8C=C(C=C9)F)CCCCN,ambiguous,,ambiguous
C[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CSCC3=CC=CC(=C3)CSCCC(=O)N[C@H](C(=O)N1)CCCCN)C(=O)N)CC4=CC=C(C=C4)O)CC5=CN=CN5)CC(=O)O)CC6=CNC7=C6C=C(C=C7)F)CC8=CNC9=C8C=C(C=C9)F,ambiguous,,ambiguous
C1C[C@H]2C(=O)N[C@@H](CSCC3=CC=CC(=C3)CSCCC(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N2C1)CC4=CC=C(C=C4)O)CC5=CN=CN5)CC(=O)O)CC6=CNC7=C6C=C(C=C7)F)CC8=CNC9=C8C=C(C=C9)F)CCCCN)C(=O)N,ambiguous,,ambiguous
C1C[C@H]2C(=O)N[C@@H](CSCC3=CC=CC(=C3)CSCCC(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N2C1)CC4=CC=C(C=C4)O)CC5=CN=CN5)CC(=O)O)CC6=CNC7=C6C=C(C=C7)F)CC8=CNC9=C8C=C(C=C9)F)CCCCN)C(=O)N,ambiguous,,ambiguous
CN1[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CSCC3=CC=CC(=C3)CSCCC(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C1=O)CC4=CNC5=C4C=C(C=C5)F)CC6=CNC7=C6C=C(C=C7)F)CCCCN)C(=O)N)CC8=CC=C(C=C8)O)CC9=CN=CN9)CC(=O)O,ambiguous,,ambiguous
CC(=O)N[C@H]1CSCC2=CC(=CC=C2)CSC[C@H](NC(=O)[C@@H]3CCCN3C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC1=O)CCCCN)CC4=CNC5=CC=CC=C54)CC6=CNC7=C6C=C(C=C7)F)CC(=O)O)CC8=CNC=N8)CC9=CC=C(C=C9)O)C(=O)N,ambiguous,,ambiguous
CC(=O)N[C@H]1CSCC2=CC(=CC=C2)CSC[C@H](NC(=O)[C@@H]3CCCN3C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC1=O)CCCCN)CC4=CNC5=C4C=C(C=C5)F)CC6=CNC7=CC=CC=C76)CC(=O)O)CC8=CNC=N8)CC9=CC=C(C=C9)O)C(=O)N,ambiguous,,ambiguous
CC(=O)N[C@H]1CCC(=O)NCCC[C@H](NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC1=O)CCCCN)CC3=CNC4=C3C=C(C=C4)F)CC5=CNC6=C5C=C(C=C6)F)CC(=O)O)CC7=CN=CN7)CC8=CC=C(C=C8)O)C(=O)N,ambiguous,,ambiguous
C1C[C@H]2C(=O)N[C@@H](CC3=CN(CCCC(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2C1)CC4=CC=C(C=C4)O)CC5=CN=CN5)CC(=O)O)CC6=CNC7=C6C=C(C=C7)F)CC8=CNC9=C8C=C(C=C9)F)CCCCN)N=N3)C(=O)N,ambiguous,,ambiguous
C1CCN2C=C(CC[C@H](NC(=O)[C@@H]3CCCN3C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)C1)CCCCN)CC4=CNC5=C4C=C(C=C5)F)CC6=CNC7=C6C=C(C=C7)F)CC(=O)O)CC8=CN=CN8)CC9=CC=C(C=C9)O)C(=O)N)N=N2,ambiguous,,ambiguous
C1C[C@H]2C(=O)N[C@@H](CCC3=CN(CCCC(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2C1)CC4=CC=C(C=C4)O)CC5=CN=CN5)CC(=O)O)CC6=CNC7=C6C=C(C=C7)F)CC8=CNC9=C8C=C(C=C9)F)CCCCN)N=N3)C(=O)N,ambiguous,,ambiguous
CN1CC(=O)N[C@@H](CSCC2=CC=CC(=C2)CSCCC(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C1=O)CC3=CC=C(C=C3)O)CC4=CN=CN4)CC(=O)O)CC5=CNC6=C5C=C(C=C6)F)CC7=CNC8=C7C=C(C=C8)F)CCCCN)C(=O)N,ambiguous,,ambiguous
C1CSCC2=CC(=CC=C2)CSC[C@H](NC(=O)C3(CC3)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC1=O)CCCCN)CC4=CNC5=C4C=C(C=C5)F)CC6=CNC7=C6C=C(C=C7)F)CC(=O)O)CC8=CN=CN8)CC9=CC=C(C=C9)O)C(=O)N,ambiguous,,ambiguous
COC1=CC2=CC(=C1)CSC[C@H](NC(=O)[C@@H]3CCCN3C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)CCSC2)CCCCN)CC4=CNC5=C4C=C(C=C5)F)CC6=CNC7=C6C=C(C=C7)F)CC(=O)O)CC8=CN=CN8)CC9=CC=C(C=C9)O)C(=O)N,ambiguous,,ambiguous
CC1([C@@H]2[C@H]1[C@H]3C(=O)N[C@@H](CSCC4=CC=CC(=C4)CSCCC(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N3C2)CC5=CC=C(C=C5)O)CC6=CN=CN6)CC(=O)O)CC7=CNC8=C7C=C(C=C8)F)CC9=CNC1=C9C=C(C=C1)F)CCCCN)C(=O)N)C,ambiguous,,ambiguous
C1C[C@H]2C(=O)N[C@@H](CSCC3=CC4=C(C=C3)C=C(CSCCC(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2C1)CC5=CC=C(C=C5)O)CC6=CNC=N6)CC(=O)O)CC7=CNC8=C7C=C(C=C8)F)CC9=CNC1=C9C=C(C=C1)F)CCCCN)C=C4)C(=O)N,ambiguous,,ambiguous
C1C[C@H]2C(=O)N[C@@H](CSCC3=CC4=C(C=CC(=C4)CSCCC(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2C1)CC5=CC=C(C=C5)O)CC6=CNC=N6)CC(=O)O)CC7=CNC8=C7C=C(C=C8)F)CC9=CNC1=C9C=C(C=C1)F)CCCCN)C=C3)C(=O)N,ambiguous,,ambiguous
