average,sample_weight,SMILES,FP_AtomPair1024_338,RDKit2D_fr_Al_OH,GETAWAY_179,Phys_Quadrupole_YY,FP_AtomPair1024_319,MORSE_123,RDKit2D_EState_VSA9,RDKit2D_PEOE_VSA1,RDF_161,MORSE_190,FP_Morgan1024_r2_541,MORSE_44,MORSE_134,MORSE_62,RDKit2D_BCUT2D_CHGLO,FP_Morgan1024_r2_231,RDKit2D_SlogP_VSA1,AC3D_15,AC2D_143,Phys_ESP_Max,RDF_41,MORSE_34,AC3D_55,AC3D_75,RDKit2D_SPS,MORSE_121,MORSE_68
5.849485002168009,0.7180566294860651,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCNCC2)c1,-0.3973597071195136,-0.21821789023599347,0.9407612121390806,-1.0143075671974215,-0.7559289460184543,-0.437069341130347,-0.8849325513553499,-0.5728023392473043,0.14905851361042036,0.7606328166555912,-0.21821789023599347,-0.48226278011784995,-1.6774657403151456,1.1254841315261812,2.470186283565357,-0.8320502943378438,-0.21319659647294614,1.8474412062919292,-0.82651873858962,0.979177395033281,0.15900664488912872,0.005833391373688249,1.81684959919673,1.654631069800572,1.3430141729191762,0.5788015963707613,2.157789442230288
5.849485002168009,0.7180566294860651,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(C)CC2)c1,-0.3973597071195136,-0.21821789023599347,0.42465478406135937,-2.0750107519854146,-0.7559289460184543,1.0910741557023,-0.8849325513553499,-0.8660673591595845,-1.3858149242909883,0.3348911968841926,-0.21821789023599347,1.0920077938476396,-1.541965472139435,0.778017003728344,1.4145305873461365,-0.8320502943378438,-1.6170682171947832,1.9485840038892108,-1.3736241532031062,-0.9892536200549269,-1.4489378983255878,0.36647514637781464,2.018775167413719,1.9720077928452495,1.8236620902356846,0.28593022057929873,1.1043725126927526
5.849485002168009,0.7180566294860651,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(C(C)=O)CC2)c1,-0.3973597071195136,-0.21821789023599347,-0.40723084711985735,-0.14391536122457615,-0.7559289460184543,-0.6137655203459509,-0.8849325513553499,-0.8660673591595845,-1.0353672612670697,0.011522129788560459,-0.21821789023599347,0.781134237347203,-0.9909187037332636,-0.2680032218714406,0.7660224293098,-0.8320502943378438,-1.6170682171947832,1.2779973226299886,-1.0900525648504245,0.3790675537041578,-1.1016283039532242,-0.42361558115440395,1.4064454007431615,1.32908611694305,0.8561553072214612,0.5992134186763374,0.8933898669683475
5.849485002168009,0.7180566294860651,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(C(=O)c3ccccc3)CC2)c1,-0.3973597071195136,-0.21821789023599347,-0.7976506600148597,0.18185403878963177,-0.7559289460184543,0.015303707303973823,-0.8849325513553499,-0.8660673591595845,-1.4723985655600607,0.48143042228012367,-0.21821789023599347,-1.176067423159574,0.3905312216454993,0.5596672854872461,0.5064562665600246,-0.8320502943378438,-1.6170682171947832,-0.18912898489321586,-0.6621275701516738,-0.26974646149706416,-1.1574714359432319,0.3558104338074954,-0.11887799852542755,-0.17314848066424335,-0.5810262862107775,-0.6037899803647947,-0.24774187193046351
5.849485002168009,0.7180566294860651,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(c3ccccc3)CC2)c1,-0.3973597071195136,-0.21821789023599347,0.5867027619265578,-1.6865226811934049,-0.7559289460184543,-0.3717378364981381,-0.8849325513553499,-0.8660673591595845,-1.7432334095292803,0.11166174965662734,-0.21821789023599347,-1.9333896944839548,-1.6506076835368513,0.2884756761167787,-0.2796250899685591,-0.8320502943378438,-0.31781372056520274,0.10799745213047256,-0.36895762319573516,-1.1492386488288757,-1.7754618028297118,-0.5412185197040568,0.24297671980002633,0.21690763427965223,0.2389026057424528,-0.6349993110688182,0.9296996194489331
5.849485002168009,0.7180566294860651,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(c3ncccc3OC)CC2)c1,-0.3973597071195136,-0.21821789023599347,1.0047600477703127,0.7312934141605391,1.3228756555322951,0.2638283527927506,1.1512021883493289,1.0532877741970663,-0.03822050388436761,0.6126899743608251,-0.21821789023599347,-1.0633288932211111,0.7868718767552231,0.5558177664726959,0.025071387923397588,-0.8320502943378438,0.8000456963582523,-0.2197629959899314,0.36912157137281476,-0.3651121740127884,-0.0903198875655882,-0.11685427866891707,-0.07621073590423096,-0.22913523128825253,-0.49100070092232184,0.046027776964903636,-0.45895684350674937
5.849485002168009,0.7180566294860651,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(c3nc4ccccc4s3)CC2)c1,-0.3973597071195136,-0.21821789023599347,0.24655546404549863,-0.5184553351785098,-0.7559289460184543,0.2860965034562579,1.2067394805557434,-0.8660673591595845,0.956264126319857,0.5454149389816881,-0.21821789023599347,-0.541553250322433,-0.08592319166708996,1.115865526725897,0.6004325139443287,-0.8320502943378438,-0.31781372056520274,-0.25055245264524206,-2.0071625243486646,-1.157983957193067,1.8253814719782122,0.8214087219273686,-0.6004791148177324,-0.34371309100147956,0.1158555580119069,0.34415771723538574,0.24238733781958474
5.849485002168009,0.7180566294860651,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(c3ncccn3)CC2)c1,-0.3973597071195136,-0.21821789023599347,0.5867027619265578,-0.8207498925461337,-0.7559289460184543,-1.1547288541685838,-0.8849325513553499,-0.8660673591595845,-0.43912534775373446,-0.2590573786650835,-0.21821789023599347,0.24511653901604194,-1.005438707809556,-0.6741512246510941,0.5986420688940534,-0.8320502943378438,-0.31781372056520274,0.2499342823076753,-0.15975714148423736,0.727270209279986,-0.4010815518146883,-0.05737396482806243,0.47483735378929476,0.2409516677189288,0.2389026057424528,2.1204407312304236,0.9829460754449342
5.849485002168009,0.7180566294860651,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(c3nccc(C)n3)CC2)c1,-0.3973597071195136,-0.21821789023599347,0.04851954127307093,-0.2422959822241647,-0.7559289460184543,-2.2061429708680778,-0.8849325513553499,-0.8660673591595845,2.2766816809779313,1.5936577655900135,-0.21821789023599347,-0.8776558042101053,0.2329045870737912,1.641096742150562,0.5464528418435076,-0.8320502943378438,-0.31781372056520274,-0.008751308257265581,-0.8187202287993117,-0.2161509342200423,1.895922243202938,-0.8977026251687599,0.18621308368555956,-0.03712620148009347,0.08230596950650844,0.43928791753939245,1.418796158008147
5.849485002168009,0.7180566294860651,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(c3nccc(C(F)(F)F)n3)CC2)c1,-0.3973597071195136,-0.21821789023599347,-1.3784913372571568,1.9249628373090066,-0.7559289460184543,-0.9724942293950001,-0.8849325513553499,-0.8660673591595845,0.3548246706044891,1.3283900141686231,-0.21821789023599347,1.384402768424157,0.26033951528355126,1.1889336016665355,0.5271285022782627,-0.8320502943378438,-0.31781372056520274,-0.3125872556624431,-1.3888659785081618,-0.10075704555196971,0.07307720429084959,-1.6407369698447933,-0.055098679826008835,-0.8992854796494606,0.5473703810039965,0.4062713065297496,-0.07654493210754632
5.849485002168009,0.7180566294860651,CCCc1cnc(N2CCC(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)(c3cccc(OC)c3)CC2)nc1,-0.3973597071195136,-0.21821789023599347,-1.2270431794656107,0.3626088913034271,-0.7559289460184543,-1.2690873796187412,-0.8849325513553499,-0.8660673591595845,-0.3065112322540711,0.3595768713569508,-0.21821789023599347,0.029446193059981113,-0.7031343309347275,0.44172824884413847,0.5635534365338889,-0.8320502943378438,-0.31781372056520274,-0.8121255781170001,0.7256435124621117,-1.5130953682866581,-0.5034152487347948,-1.0012403706829274,-0.7989831351938813,-1.0979439888605331,-0.411827843628494,0.8744049817030665,0.35634124861345223
5.849485002168009,0.7180566294860651,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(c3ncc(Br)cn3)CC2)c1,-0.3973597071195136,-0.21821789023599347,2.067122571442026,-0.29710976679672385,-0.7559289460184543,-0.5915166777672796,-0.8849325513553499,-0.8660673591595845,-0.16696020310629406,1.0030642114050219,-0.21821789023599347,-1.7318936399208193,-0.7854965407533394,0.16122724374411793,0.5827775002283627,-0.8320502943378438,-0.31781372056520274,1.3970644247015989,0.11874452664435803,-0.8072073667008722,-0.35090853201640104,-1.5699930152724055,0.44050650372664,0.5134006733110583,0.08230596950650844,1.1575037034155835,0.5806690700444161
