average,sample_weight,SMILES,FP_Morgan1024_r2_36,FP_AtomPair1024_825,FP_MACCS_115,RDKit2D_VSA_EState8,FP_AtomPair1024_899,FP_Morgan1024_r2_798,FP_Morgan1024_r2_828,AC2D_137,RDKit2D_BCUT2D_LOGPLOW,RDKit2D_BCUT2D_MWLOW,RDKit2D_VSA_EState4,AC2D_101,RDKit2D_BCUT2D_CHGLO,FP_MACCS_149,FP_AtomPair1024_455,AC2D_118,RDKit2D_SlogP_VSA5,FP_AtomPair1024_306,AC2D_146,Sol_ESOL_LogS,FP_TopoTorsion1024_472,FP_AtomPair1024_863,FP_Morgan1024_r2_1005,FP_AtomPair1024_1014,FP_AtomPair1024_911,AC2D_149,RDKit2D_MolLogP,RDKit2D_EState_VSA10,FP_TopoTorsion1024_779,AC2D_166,AC2D_98,FP_Morgan1024_r2_250,FP_TopoTorsion1024_169,FP_AtomPair1024_79,FP_Morgan1024_r2_634,RDKit2D_FractionCSP3,FP_TopoTorsion1024_412,FP_MACCS_116
4.168243764792422,0.2762373029977992,NCCCC[C@@H]1NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)CNC1=O,-0.5,-0.5,-1.0,-0.3415565175754624,-1.0,-1.0,1.0,-0.5612244897959183,0.6448876803219006,1.0065297800508168,0.2846874327706073,1.0000000000000022,0.9792693841296438,0.0,0.0,-0.7153284671532845,-0.4750630559420788,0.0,0.14685314685314774,0.5589675320547879,0.0,0.0,0.0,-1.0,0.0,-0.7105263157894739,-0.32492171670657566,0.03368128773265738,1.0,2.474576271186451,-0.12500000000000006,-1.0,0.0,-1.0,0.0,-0.3173073018860784,0.0,-1.0
4.168243764792422,0.2762373029977992,NCCCC[C@@H]1NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC1=O,-0.5,-0.5,-1.0,-0.3650504201468706,-1.0,-1.0,1.0,-0.17346938775510204,0.644827277785475,0.9978951176998344,0.20166444395393185,0.41666666666666763,0.979266010005965,0.0,0.0,-0.13138686131386873,-0.4750630559420788,0.0,0.09790209790209797,0.38586304284253825,0.0,0.0,0.0,-1.0,0.0,-0.7631578947368424,-0.23951617854730756,0.5076572009071624,1.0,0.2372881355932179,-0.5625000000000002,-1.0,0.0,-1.0,0.0,-0.3173073018860784,0.0,-1.0
7.97061622231479,1.1077944442343703,C[C@@]12CCCN1C(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1c[nH]c3ccc(F)cc13)NC(=O)[C@H](Cc1c[nH]c3ccc(F)cc13)NC(=O)CNC(=O)[C@H](CCCCNC(=O)CCOCCOCCOCCOCCN)NC(=O)CCSCc1cccc(c1)CSC[C@@H](C(N)=O)NC2=O,0.5,0.5,0.0,0.7210420124901176,0.0,0.0,0.0,0.07142857142857142,-0.4914698841084297,-0.0859652511068581,-0.0842753624355921,0.08333333333333352,-0.1088281415411135,0.0,1.0,0.8029197080291969,0.44055588032682097,1.0,0.055944055944055986,-0.4203372683797072,1.0,0.0,0.0,0.0,1.0,0.5526315789473685,-0.26235648062872213,-0.44029484135584285,0.0,-1.8644067796610313,0.7499999999999994,0.0,0.0,0.0,-1.0,1.2548079761649529,0.0,0.0
7.354577730650908,1.1077944442343703,COc1ccc(C[C@@H]2NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]3CCCC(=O)NCc4cccc(c4)C[C@H](NC(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)CCSCc4cccc(c4)CSCCNC(=O)[C@]4(C)CCCN4C2=O)C(=O)N[C@@H](Cc2c[nH]c4ccc(F)cc24)C(=O)N3)cc1,0.5,0.5,0.0,1.3052695180207299,0.0,0.0,0.0,1.030612244897959,-0.41242154930181113,-0.0020339861483651507,-1.4427212346812377,-0.5833333333333324,-0.020842805482610312,1.0,1.0,1.9416058394160582,0.9756796181787749,1.0,-1.1118881118881112,-0.14448201666850252,1.0,-1.0,1.0,0.0,1.0,0.1736842105263154,0.5209676429053846,-0.5176039268278269,0.0,-1.0508474576271283,0.9374999999999996,0.0,-1.0,0.0,-1.0,1.0987768041790185,-1.0,0.0
8.4089353929735,1.1077944442343703,COc1ccc(C[C@@H]2NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@@H](C)NC(=O)[C@H](CCCCN)NC(=O)CCSCc3cccc(c3)CSCCNC(=O)[C@]3(C)CCCN3C2=O)cc1,0.5,0.5,0.0,0.6703298994290303,0.0,0.0,0.0,0.826530612244898,-0.013699759899894949,-0.0006160631122512269,-0.7017678049720301,-0.41666666666666763,-0.0007718307910709831,1.0,1.0,0.8029197080291969,0.4750623698056043,1.0,-0.923076923076923,-1.0978292921825663,1.0,-1.0,1.0,0.0,1.0,0.32105263157894715,1.128261803892675,-1.0788356513949795,0.0,-0.6101694915254272,0.4999999999999998,0.0,-1.0,0.0,-1.0,0.3090662899989583,-1.0,0.0
8.397940008672037,1.1077944442343703,COc1ccc(C[C@@H]2NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]3CCCCC(=O)NCc4cccc(c4)C[C@H](NC(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)CCSCc4cccc(c4)CSCCNC(=O)[C@]4(C)CCCN4C2=O)C(=O)N[C@@H](Cc2c[nH]c4ccc(F)cc24)C(=O)N3)cc1,0.5,0.5,0.0,1.3233132313003062,0.0,0.0,0.0,1.153061224489796,-0.41102764461468133,-0.0024740312285396354,-1.4352458103765844,-0.5833333333333324,-0.020979457491522493,1.0,1.0,0.948905109489051,1.4162357729601853,1.0,-1.0909090909090902,-0.4675747451574281,1.0,-1.0,1.0,0.0,1.0,0.23684210526315758,0.7604838214526924,-0.5176039268278269,0.0,-0.33898305084745955,0.9999999999999996,0.0,-1.0,0.0,-1.0,1.2584676186274761,-1.0,0.0
7.97469413473523,1.1077944442343703,COc1ccc(C[C@@H]2NC(=O)[C@H]([C@@H](C)OC)NC(=O)[C@@H]3CCC(=O)NCc4cccc(c4)C[C@H](NC(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)CCSCc4cccc(c4)CSCCNC(=O)[C@]4(C)CCCN4C2=O)C(=O)N[C@@H](Cc2c[nH]c4ccc(F)cc24)C(=O)N3C)cc1,0.5,0.5,0.0,1.3816026972122886,0.0,0.0,0.0,0.8673469387755103,-0.5153892885394168,-0.00437111446307118,-1.430899074652196,-0.6666666666666659,-0.07026865616245663,1.0,1.0,1.299270072992701,0.5351233261700689,0.0,-1.223776223776223,-0.5896462666076403,1.0,-1.0,1.0,0.0,1.0,-0.05789473684210475,0.8931663289740285,-2.62170092187179,0.0,-0.6440677966101769,1.1249999999999996,0.0,-1.0,0.0,-1.0,1.2584676186274761,-1.0,0.0
8.086186147616283,1.1077944442343703,COc1ccc(C[C@@H]2NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@@H](C)NC(=O)[C@H](CNC(=O)COCCOCCN)NC(=O)CCSCc3cccc(c3)CSCCNC(=O)[C@]3(C)CCCN3C2=O)cc1,0.5,0.5,0.0,0.5128785897001663,0.0,0.0,0.0,0.5,-0.02599864558926686,-0.0006160631122512269,-0.7864440273672226,0.16666666666666705,-0.0007718307910709831,1.0,1.0,1.9416058394160582,-0.8466052711748577,1.0,-0.93006993006993,-0.09632238341160392,1.0,-1.0,1.0,0.0,1.0,0.41578947368421043,-0.11254374654632515,-1.0352076377416584,0.0,-2.4067796610169667,1.4374999999999993,0.0,-1.0,0.0,-1.0,0.5125131447601712,-1.0,0.0
8.3767507096021,1.1077944442343703,COc1ccc(C[C@@H]2NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@@H](C)NC(=O)[C@H](CCCCN(C)C)NC(=O)CCSCc3cccc(c3)CSCCNC(=O)[C@]3(C)CCCN3C2=O)cc1,0.5,0.5,0.0,0.7738745247014855,0.0,0.0,0.0,1.0918367346938775,-0.013713698946763976,-0.0006160631122512269,-1.4836368323413731,-0.16666666666666705,-0.0007718307910709831,1.0,1.0,0.8029197080291969,0.4750623698056043,1.0,-0.895104895104895,-1.6033460343208308,1.0,-1.0,1.0,0.0,1.0,0.3736842105263156,1.4984343341315158,-1.5528117804834798,0.0,-0.5084745762711931,0.6249999999999999,0.0,-1.0,0.0,-1.0,0.6282052765779153,-1.0,0.0
7.958607314841775,1.1077944442343703,C[C@H]1NC(=O)[C@H](CCCCN)NC(=O)CCSCc2cc(F)cc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC1=O,0.5,0.5,0.0,0.8073001762417984,0.0,0.0,0.0,1.5816326530612248,-0.7372152804477963,-0.08590657842947602,-0.10792833873514548,-1.8333333333333353,-0.13235590593955035,1.0,1.0,0.39416058394160614,1.0,1.0,-0.32167832167832194,-0.5578792894497135,0.0,0.0,0.0,0.0,0.0,0.07894736842105214,0.5980843617609135,-0.009946402049671985,0.0,-1.2203389830508544,-0.5625000000000002,0.0,-1.0,0.0,0.0,0.9954017613439204,0.0,0.0
7.066512712151295,1.1077944442343703,COc1ccc(C[C@@H]2NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@@H](C)NC(=O)[C@H](CCCCC(=O)O)NC(=O)CCSCc3cccc(c3)CSCCNC(=O)[C@]3(C)CCCN3C2=O)cc1,0.5,0.5,0.0,0.5696463363945607,0.0,0.0,0.0,0.3979591836734694,-0.013681174504076455,-0.0006160631122512269,-1.515810467319169,-0.6666666666666659,-0.0007718307910709831,1.0,1.0,0.8905109489051094,0.9156185932006621,1.0,-0.916083916083916,-1.5494913835029964,1.0,-1.0,1.0,0.0,1.0,0.36315789473684196,1.4450788972800392,-0.009946402049671985,0.0,-1.7966101694915393,0.4374999999999998,0.0,-1.0,0.0,-1.0,0.19461012361812,0.0,0.0
7.995678626217357,1.1077944442343703,CO[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC1=O,0.5,-0.5,0.0,0.42781857929290773,0.0,0.0,0.0,0.8673469387755103,-0.7693912469754974,-0.08668888079423452,0.03220006500660976,-0.9166666666666665,-0.14744836114595106,1.0,1.0,0.30656934306569367,0.5249369440579212,0.0,-0.27272727272727215,-0.5399188337548018,0.0,-1.0,0.0,0.0,0.0,0.12105263157894693,0.6757536685700251,-0.5612315086531582,0.0,0.2372881355932179,0.0,0.0,-1.0,0.0,0.0,0.9954017613439204,0.0,0.0
6.757458571701616,1.1077944442343703,COc1ccc(C[C@@H]2NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]3CCCCC(=O)NCc4ccc(cc4)C[C@H](NC(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)CCSCc4cccc(c4)CSCCNC(=O)[C@]4(C)CCCN4C2=O)C(=O)N[C@@H](Cc2c[nH]c4ccc(F)cc24)C(=O)N3)cc1,0.5,0.5,0.0,1.3367133564836502,0.0,0.0,0.0,0.9489795918367346,-0.41045149734401914,-0.002317570755601832,-1.4257948635280946,-0.41666666666666763,-0.020938968007399535,1.0,1.0,1.0656934306569343,1.4162357729601853,1.0,-1.0909090909090902,-0.4675747451574281,1.0,-1.0,1.0,0.0,1.0,0.29999999999999977,0.7604838214526924,-0.5176039268278269,0.0,-0.7796610169491607,0.9999999999999996,0.0,-1.0,0.0,-1.0,1.2584676186274761,-1.0,0.0
8.67778070526608,1.1077944442343703,C[C@H]1NC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]2C[C@H](F)CN2C(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC1=O,0.5,0.5,0.0,0.6299293439959368,0.0,0.0,0.0,0.47959183673469385,-0.7372338658436147,-0.08600436622506649,-0.03717658978514305,-1.7500000000000018,-0.13132342409444858,1.0,1.0,0.014598540145985413,0.55944411967318,1.0,-0.3706293706293701,-0.43024276960414826,0.0,0.0,0.0,0.0,0.0,0.09999999999999953,0.4807515196168725,-0.009946402049671985,0.0,0.169491525423726,-0.18750000000000008,0.0,-1.0,0.0,-1.0,0.9954017613439204,0.0,0.0
8.022276394711152,1.1077944442343703,COc1ccc(C[C@@H]2NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@@H](C)NC(=O)[C@H](CCCC[N+](C)(C)C)NC(=O)CCSCc3cccc(c3)CSCCNC(=O)[C@]3(C)CCCN3C2=O)cc1,0.5,0.5,0.0,0.7926185824152477,0.0,0.0,0.0,1.4387755102040818,-0.013746223389472132,-0.0006160631122512269,-1.482881853412554,-0.08333333333333352,-0.0007718307910709831,1.0,1.0,0.8029197080291969,0.4750623698056043,1.0,-0.881118881118881,-1.7669613508011714,1.0,-1.0,1.0,0.0,1.0,0.39473684210526305,1.5872167986737884,-1.5528117804834798,0.0,-0.4406779661017012,0.6249999999999999,0.0,-1.0,0.0,-1.0,0.7812172484361138,-1.0,0.0
8.823908740944319,1.1077944442343703,C[C@H]1NC(=O)[C@H](CCCCN)NC(=O)CCSCc2cc(F)cc(c2)CSCCNC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC1=O,0.5,0.5,0.0,0.6001847904811383,0.0,0.0,0.0,1.0510204081632653,-0.013592893873892188,-9.778779569469342e-06,-0.843092004704287,-1.4166666666666676,-1.940121114365649e-05,1.0,1.0,0.7737226277372261,0.4750623698056043,1.0,-0.9090909090909091,-1.028269038596213,1.0,-1.0,1.0,0.0,1.0,0.3105263157894735,1.0276293976791306,-0.009946402049671985,0.0,-2.033898305084757,0.0,0.0,-1.0,0.0,-1.0,0.14255873680056175,-1.0,0.0
7.09312646527793,1.1077944442343703,COc1ccc(C[C@@H]2NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@@H](C)NC(=O)[C@H](CCCCCC(=O)O)NC(=O)CCSCc3cccc(c3)CSCCNC(=O)[C@]3(C)CCCN3C2=O)cc1,0.5,0.5,0.0,0.5751063152339998,0.0,0.0,0.0,0.5,-0.013667235457207428,-0.0006160631122512269,-1.511327728202158,-0.5833333333333324,-0.0007718307910709831,1.0,1.0,0.5109489051094894,1.3561748165957208,1.0,-0.902097902097902,-1.850325008952733,1.0,-1.0,1.0,0.0,1.0,0.38421052631578934,1.684595075827347,-0.48392242318117423,0.0,-1.6949152542372976,0.4999999999999998,0.0,-1.0,0.0,-1.0,0.35576934582101066,0.0,0.0
6.54515513999149,1.1077944442343703,COc1ccc(C[C@@H]2NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]3CC(=O)NCc4cccc(c4)C[C@H](NC(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)CCSCc4cccc(c4)CSCCNC(=O)[C@]4(C)CCCN4C2=O)C(=O)N[C@@H](Cc2c[nH]c4ccc(F)cc24)C(=O)N3)cc1,0.5,0.5,0.0,1.2490995337988933,0.0,0.0,0.0,0.8469387755102041,-0.502630414303305,-0.0009680991763699699,-1.4693630293521034,-0.6666666666666659,-0.019849126059788363,1.0,1.0,0.3649635036496353,0.09456744584324783,1.0,-1.1468531468531462,0.5017092288338416,1.0,-1.0,1.0,0.0,1.0,0.08947368421052583,0.041935285810769475,0.0,0.0,0.30508474576270983,0.8749999999999996,0.0,-1.0,0.0,-1.0,0.7644233400332947,-1.0,0.0
8.823908740944319,1.1077944442343703,COc1ccc(C[C@@H]2NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]3CCC(=O)NCc4cccc(c4)C[C@H](NC(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)CCSCc4cccc(c4)CSCCNC(=O)[C@]4(C)CCCN4C2=O)C(=O)N[C@@H](Cc2c[nH]c4ccc(F)cc24)C(=O)N3)cc1,0.5,0.5,0.0,1.2819369446150808,0.0,0.0,0.0,0.9285714285714285,-0.42858619732345166,-0.0018481893367189393,-1.452239694786081,-0.16666666666666705,-0.020697718164512404,1.0,1.0,1.299270072992701,0.5351233261700689,1.0,-1.1258741258741252,0.17861204763376623,1.0,-1.0,1.0,0.0,1.0,0.06842105263157844,0.28145146435807705,0.0,0.0,-0.47457627118644335,0.9374999999999996,0.0,-1.0,0.0,-1.0,0.9341719433688129,-1.0,0.0
7.636388020107855,1.1077944442343703,C[C@@]12CCCN1C(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1c[nH]c3ccc(F)cc13)NC(=O)[C@H](Cc1c[nH]c3ccc(F)cc13)NC(=O)[C@@H](C1CCCC1)NC(=O)[C@H](CCCCN)NC(=O)CCSCc1cccc(c1)CSCCNC2=O,0.5,0.5,0.0,0.32393598154353875,0.0,0.0,0.0,1.0918367346938775,-0.06959069150447665,-0.08606303890244857,-0.7021354917178473,-0.5833333333333324,-4.6394200551471185e-05,0.0,1.0,0.9781021897810219,1.762223521307282,1.0,-0.902097902097902,-1.8557746821293009,1.0,-1.0,1.0,0.0,1.0,0.14210526315789432,1.6607723951617854,-1.9931061900113323,0.0,-1.0508474576271283,0.4999999999999998,0.0,-1.0,0.0,-1.0,0.7812172484361138,-1.0,0.0
8.3767507096021,1.1077944442343703,CC(C)(C)[C@H]1NC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSCCNC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC1=O,0.5,0.5,0.0,1.560991272258143,0.0,0.0,0.0,1.030612244897959,-0.17822697646971455,-2.0093729602077306,-0.8661191673082385,-0.41666666666666763,-0.00018135914762800495,1.0,1.0,0.7445255474452552,1.4251882072351725,1.0,-0.951048951048951,-1.7282227637955854,1.0,-1.0,1.0,0.0,1.0,0.08947368421052583,1.5722969239270583,-1.9931061900113323,0.0,-0.47457627118644335,0.4999999999999998,0.0,-1.0,0.0,-1.0,0.6282052765779153,-1.0,0.0
8.866461091629782,1.1077944442343703,COc1ccc(C[C@@H]2NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]3CCCN3C(=O)[C@@H]3Cc4cn(c5ccc(F)cc45)Cc4cn(nn4)-c4cc(cc(c4)CSCCC(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N[C@@H](Cc4c[nH]c5ccc(F)cc45)C(=O)N3)CSCCNC(=O)[C@]3(C)CCCN3C2=O)cc1,0.5,0.5,0.0,1.2984724774131216,0.0,0.0,0.0,1.6020408163265303,-0.33674646383803386,-0.0004791601984176209,-1.360273193965697,-2.3333333333333366,-0.030653070072953974,1.0,1.0,0.8905109489051094,0.5440760348996454,1.0,-1.3916083916083912,-0.9904966899101912,1.0,-1.0,1.0,0.0,1.0,2.9265012305674176,0.9767299072880211,-1.5528117804834798,0.0,-1.7627118644067896,1.1249999999999996,0.0,-1.0,0.0,0.0,0.7111204916243284,-1.0,0.0
8.0268721464003,1.1077944442343703,COCCOCCOCCOCCC(=O)NCCCC[C@@H]1NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC1=O,0.5,0.5,0.0,0.5478995556386598,0.0,0.0,0.0,0.030612244897959173,-0.4914698841084297,-0.0859652511068581,-0.8164802355230337,-0.16666666666666705,-0.1088281415411135,1.0,1.0,0.8029197080291969,0.44055588032682097,1.0,0.02097902097902177,-0.7836446576204664,1.0,0.0,1.0,0.0,1.0,0.4894736842105263,0.14968993675937878,-0.44029484135584285,0.0,-2.067796610169507,0.6249999999999999,0.0,0.0,0.0,-1.0,1.1213488166724495,0.0,0.0
8.55284196865778,1.1077944442343703,COc1ccc(C[C@@H]2NC(=O)[C@H]([C@@H](C)OC)NC(=O)[C@@H]3CCC(=O)NCc4cccc(c4)C[C@H](NC(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)CCSCc4cccc(c4)CSCCNC(=O)[C@]4(C)CCCN4C2=O)C(=O)NC(Cc2ccnc4ccc(F)cc24)C(=O)N3C)cc1,0.5,0.5,0.0,1.3773266634832824,0.0,0.0,0.0,0.9285714285714285,-0.5163417900756045,-0.005329434859871681,-1.4571350978283328,-1.166666666666667,-0.07119316604990467,1.0,1.0,1.474452554744525,0.5351233261700689,0.0,-1.2867132867132862,-0.6876090288069274,1.0,-1.0,1.0,0.0,1.0,0.05789473684210475,0.9342420335236692,-3.0956767270892978,0.0,-0.576271186440685,1.3124999999999993,0.0,-1.0,0.0,-1.0,1.1250000245192313,-1.0,0.0
