average,sample_weight,SMILES,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13
6.877784121727173,1.1077944442343703,C[C@@]12CCCN1C(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1c[nH]c3ccc(F)cc13)NC(=O)[C@H](Cc1c[nH]c3ccc(F)cc13)NC(=O)CNC(=O)[C@H](CCCN)NC(=O)CCSCc1cccc(c1)CSC[C@@H](C(N)=O)NC2=O,3.0292014279143356,1.6446812176671788,-1.2438376135427573,-2.0449954333922773,2.347689289302027,0.8441111994934695,-1.8943271829124853,-0.10379711847985414,-0.13911831017963786,0.49322790951670165,0.373074941655321,-1.016736262012184,-0.3753989119516902,-0.30608815124998534
7.023650020996726,1.1077944442343703,CCC[C@@H]1NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC1=O,1.3587066221928332,2.0755645161457665,0.1932327282242369,-2.5753751401403746,3.506872284363932,-0.22540671530462275,-1.120798729521056,-0.27991659188613277,1.4661272415243256,2.963091057992447,0.5326268805115074,-1.2963384406726932,-0.5690034421265371,-0.5744237235540799
7.102922996790579,1.1077944442343703,COc1ccc(C[C@@H]2NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@@H](C)NC(=O)[C@H](CCCCO)NC(=O)CCSCc3cccc(c3)CSCCNC(=O)[C@]3(C)CCCN3C2=O)cc1,-1.8212674249187477,4.944009201609108,1.1530766323191717,-1.7009240522520157,-3.34995717304444,-1.598291932906865,0.15670682412204082,-0.0643953680515232,-1.9270952744105447,0.06637163388145975,-1.9763374313886797,0.7017380766536476,0.33811113040810037,-0.2380416686887494
6.0195421077239,1.1077944442343703,CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N(C)[C@@H](Cc1ccc(F)cc1)C(=O)N[C@H]1CSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC(=O)[C@H](CCCCN)NC1=O,10.448976151024619,3.9076739020081597,5.002757891634915,2.036047963815426,2.1715646861783138,-1.287216256780293,2.695810898022617,0.7832352715404238,0.4746536213872673,-0.4768573949661479,0.384550176516698,-0.9324456944202877,-4.86888064891858,-0.6600458863671533
6.872895201635192,1.1077944442343703,CCCCC(NC(C)=O)C(=O)N[C@H]1CSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCC)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC)NC(=O)[C@H](Cc2c[nH]c3ncccc23)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](C(C)(C)C)NC1=O,6.258044296458806,2.5450519863545114,4.7349300733610145,1.287374794983038,7.739143044215901,-2.00724381444459,3.4596061523813706,-1.9597869576279567,0.13260799013862407,-0.9667189271477303,-1.1797484273291445,1.0394464168614002,2.0816408615592845,-2.1587047899778287
6.598599459218455,1.1077944442343703,NCCCC[C@@H]1NC(=O)CCSCc2cccc(c2)CSCCNC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC1=O,-0.15435077107741757,-2.860124586750808,-1.4997601046271893,-1.6744099616728836,-5.0285906209022,-2.532589869864361,0.2602010103518402,-0.325791496298044,1.7496955776236862,-0.5503718780298436,-1.915555413060889,-0.8053350550418648,-0.1743094714224341,-0.13563165786013603
4.168243764792422,0.2762373029977992,CN1C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]1Cc1cnc[nH]1,3.346146953699404,-1.0138638092756393,-1.2351892426904194,3.9832186645793435,-2.2879871202635114,2.048865471163243,-0.5025013416727715,-1.3422283116688103,1.0423848880235633,0.37153365957536194,-0.3205582947021583,0.6653176468593355,-0.6772339960258055,-1.0839771807097809
4.168243764792422,0.2762373029977992,CN1C(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]1Cc1c[nH]c2ccccc12,1.3507938343723844,-3.4558080777585705,2.5936655324096534,1.1271073844956052,-1.850558858399292,4.270582158023027,-0.7119796275891953,3.7496635609689575,0.4617363829490252,1.6972947410812829,-1.5304117149931933,0.25582475506038177,1.1976691453796227,0.20607391114863965
4.168243764792422,0.2762373029977992,C[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC1=O,-5.192024038814377,-6.6531313041531375,-2.4311189556371495,-0.01867322863668739,2.7825546542469337,-1.171453923309963,-1.0804318662936938,2.060431324023885,-0.5862901161749169,-1.497030131035392,1.0342070082032058,2.989143696671115,0.7458277166497522,0.5595089771376163
4.168243764792422,0.2762373029977992,CN1C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSC[C@H]1C(N)=O,2.786270935713292,-0.538274430534048,-1.4473295221695248,3.3813650493044687,-0.575619578452814,0.8881786186531293,-0.806047297368623,1.933813092925587,-0.31747505331115794,1.0999665834830272,-0.49990108403710193,0.2425715585151629,-0.5509786697432684,0.08800189708410928
4.168243764792422,0.2762373029977992,CN1C(=O)CNC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@@H]1Cc1c[nH]c2ccccc12,1.074802718827065,-5.519839032000972,3.2512570277841943,1.6329045333919983,-2.2139664682395264,4.583616004086462,-1.1507814979897761,0.6340638207088545,0.6120240175079709,-0.31634737233230414,-1.4891998233659074,0.7287963894824536,-0.875413381408432,-0.4602449121820464
4.168243764792422,0.2762373029977992,C[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC1=O,2.866361581152547,-0.645837815820284,-1.4221769247732874,0.18194351694502475,1.2587997706471639,-1.2486688795855185,2.382837143337249,0.6590323338501686,-1.316498959132599,0.3196436676589598,-0.18207619978590917,0.5108577381954036,0.596125468671781,0.14161785737483715
4.150514997831991,0.2762373029977986,NCCCC[C@@H]1NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC1=O,3.7014312130852858,-3.155333245841458,-1.340379417206381,0.8623123885657074,-1.3068632916668992,-1.4357351209349551,0.5712309735932651,-1.8911239164493159,0.5069247458729667,-0.3455988075165315,0.24492458948025256,-0.07635326836943057,0.18667570423202567,0.1692998795315103
4.168243764792422,0.2762373029977992,NCCCC[C@@H]1NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC1=O,3.7014312130852858,-3.155333245841458,-1.340379417206381,0.8623123885657074,-1.3068632916668992,-1.4357351209349551,0.5712309735932651,-1.8911239164493159,0.5069247458729667,-0.3455988075165315,0.24492458948025256,-0.07635326836943057,0.18667570423202567,0.1692998795315103
4.168243764792422,0.2762373029977992,NCCCC[C@@H]1NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC1=O,2.3725932628484236,-6.065301247069036,2.7649086175414213,-1.2508397583357846,-2.3556561234807143,1.598297813773861,0.596934756406284,-0.15870407485364102,1.113103670861848,0.1550016795367774,-0.8502865507989388,-0.24583639993083573,1.931728048802088,0.6039634728377077
4.168243764792422,0.2762373029977992,C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC1=O,3.04343654595276,-1.393704215509512,-1.8062836723183484,-3.3745905680195696,2.2062191726528804,-2.4537685000389704,-2.959928800293449,1.373586966214829,-0.3355932736788583,0.5380835615682491,0.45207316583442597,-0.9836481380031575,1.150307640173275,-0.5821500391495965
4.168243764792422,0.2762373029977992,C[C@@H]1NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C1=O,-3.0538941214821786,-3.207428644718566,-3.6219023135946293,0.5931584270298013,0.37435188088139615,-5.043758233942665,-0.9011762059465916,3.3989853526835057,0.3119340360089537,-2.3045214013096516,-0.47181606869434556,0.627216230955074,-1.2673162360771344,-2.1525145586106875
4.168243764792422,0.2762373029977992,NCCCC[C@@H]1NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC1=O,3.7014312130852858,-3.155333245841458,-1.340379417206381,0.8623123885657074,-1.3068632916668992,-1.4357351209349551,0.5712309735932651,-1.8911239164493159,0.5069247458729667,-0.3455988075165315,0.24492458948025256,-0.07635326836943057,0.18667570423202567,0.1692998795315103
4.168243764792422,0.2762373029977992,NCCCC[C@@H]1NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)CNC1=O,1.5565325379553885,-7.000716876654075,3.4631001937051065,-1.102946019938842,-1.484277839454105,1.9472550742389756,0.19456287494314226,0.003792764466981888,0.2276216795590752,-1.1817480714603033,-0.5583146649685753,0.2386728019344651,0.028360167410433557,-0.09336491620884424
4.168243764792422,0.2762373029977992,NCCCC[C@@H]1NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC1=O,3.7014312130852858,-3.155333245841458,-1.340379417206381,0.8623123885657074,-1.3068632916668992,-1.4357351209349551,0.5712309735932651,-1.8911239164493159,0.5069247458729667,-0.3455988075165315,0.24492458948025256,-0.07635326836943057,0.18667570423202567,0.1692998795315103
7.97061622231479,1.1077944442343703,C[C@@]12CCCN1C(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1c[nH]c3ccc(F)cc13)NC(=O)[C@H](Cc1c[nH]c3ccc(F)cc13)NC(=O)CNC(=O)[C@H](CCCCNC(=O)CCOCCOCCOCCOCCN)NC(=O)CCSCc1cccc(c1)CSC[C@@H](C(N)=O)NC2=O,6.859669177441454,6.2532375728027345,2.2719907542239324,2.5617572776365094,1.0727681098887336,1.2656840301692773,-4.869669883607643,0.22410102011402133,-0.7612963687748541,-3.238490489063426,-0.062085052926503514,-1.2361329910322005,1.2090952748076156,0.5188279215769676
7.354577730650908,1.1077944442343703,COc1ccc(C[C@@H]2NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]3CCCC(=O)NCc4cccc(c4)C[C@H](NC(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)CCSCc4cccc(c4)CSCCNC(=O)[C@]4(C)CCCN4C2=O)C(=O)N[C@@H](Cc2c[nH]c4ccc(F)cc24)C(=O)N3)cc1,-11.780084368521605,-0.36804464347235777,2.733459642193326,-0.9435832483656518,1.505262317878638,-1.0183745448999824,0.19428288138666064,-1.1417209497078575,0.4695461880399844,-0.5128906431857325,-0.09111896160678992,-0.7368484301625787,-0.21080006841078988,0.5468302405430988
8.4089353929735,1.1077944442343703,COc1ccc(C[C@@H]2NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@@H](C)NC(=O)[C@H](CCCCN)NC(=O)CCSCc3cccc(c3)CSCCNC(=O)[C@]3(C)CCCN3C2=O)cc1,-2.2468661781323607,4.481830650288069,1.0952750934993098,-1.5173204513387528,-4.46723961506167,-1.6846628995693402,0.49339170112762876,1.114695739967728,-1.7586426300405968,-0.9776122171743679,-0.31875337515000574,0.20977842846397682,0.3488904047264719,-0.3584301792379171
8.397940008672037,1.1077944442343703,COc1ccc(C[C@@H]2NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]3CCCCC(=O)NCc4cccc(c4)C[C@H](NC(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)CCSCc4cccc(c4)CSCCNC(=O)[C@]4(C)CCCN4C2=O)C(=O)N[C@@H](Cc2c[nH]c4ccc(F)cc24)C(=O)N3)cc1,-11.744447727626673,-0.32913142271810863,2.879481728752701,-0.858703769396777,1.6800148429550619,-0.8000353116196192,0.4502844812869518,-1.468168901286498,0.512767179572523,-0.6567557724844406,-0.14721543512006122,-1.1212275218214103,-0.43486053940424213,0.9936418240489021
7.97469413473523,1.1077944442343703,COc1ccc(C[C@@H]2NC(=O)[C@H]([C@@H](C)OC)NC(=O)[C@@H]3CCC(=O)NCc4cccc(c4)C[C@H](NC(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)CCSCc4cccc(c4)CSCCNC(=O)[C@]4(C)CCCN4C2=O)C(=O)N[C@@H](Cc2c[nH]c4ccc(F)cc24)C(=O)N3C)cc1,-11.258179239504633,1.5387767684946205,2.8536334042486584,2.8900585900781177,-0.13793476848591582,2.1789826640742143,-1.341940467404002,-0.5709728996686756,1.196669512202533,-0.15006648824706673,0.2646566189540377,0.5003085320487268,-0.6041449947148784,-1.5235933953896903
8.086186147616283,1.1077944442343703,COc1ccc(C[C@@H]2NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@@H](C)NC(=O)[C@H](CNC(=O)COCCOCCN)NC(=O)CCSCc3cccc(c3)CSCCNC(=O)[C@]3(C)CCCN3C2=O)cc1,3.5326957982031115,6.68317789540771,4.886554425563173,3.756268303516682,0.02236602738754778,-1.0250903391234698,-2.67375859280252,-0.038120643688013024,0.14584079005840833,0.13350381187821528,0.9889562413501085,1.4416359909166854,-0.7361175935231887,2.3146134811696704
8.3767507096021,1.1077944442343703,COc1ccc(C[C@@H]2NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@@H](C)NC(=O)[C@H](CCCCN(C)C)NC(=O)CCSCc3cccc(c3)CSCCNC(=O)[C@]3(C)CCCN3C2=O)cc1,-1.7814023388945177,6.244238316339368,3.656392104610009,-0.4788654810559678,-4.722730455577592,-2.628214348542359,0.9504117205939133,1.5091914679089484,-0.14176393721198796,1.0196409241981015,2.2837624285345353,0.23675081650273658,0.6604438446116383,-0.5552015310290953
7.958607314841775,1.1077944442343703,C[C@H]1NC(=O)[C@H](CCCCN)NC(=O)CCSCc2cc(F)cc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC1=O,-1.8508081879819118,3.6898736504917182,-6.333291511442562,4.554729318155372,2.8489877704698983,2.0978162319599587,3.3212861942948373,-0.6346477327930344,-1.2783195583656717,0.1459757479348313,-1.246183314286204,0.14248190547171066,0.10776706578835392,2.111919918180128
7.066512712151295,1.1077944442343703,COc1ccc(C[C@@H]2NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@@H](C)NC(=O)[C@H](CCCCC(=O)O)NC(=O)CCSCc3cccc(c3)CSCCNC(=O)[C@]3(C)CCCN3C2=O)cc1,-0.28857678511493484,5.153818337402199,2.149881142694092,-0.966757736316763,-1.932928722207182,-2.1256699129701917,-0.06752381866686671,-1.1894550332578087,-3.5295930358438046,0.6041581775503642,-2.6376153634246426,0.338089656953809,-0.06572283883692155,0.040495002027445215
7.995678626217357,1.1077944442343703,CO[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC1=O,-6.031633686946986,3.445089559176566,-1.632787008166148,5.476157497952225,-0.7949364293850791,-0.5291244625400285,0.44054283518995985,0.17805498237278664,0.13608226710765053,1.1717206584201503,0.9444484029087855,-3.113287891220646,0.6841203778040006,0.3843083381144388
6.757458571701616,1.1077944442343703,COc1ccc(C[C@@H]2NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]3CCCCC(=O)NCc4ccc(cc4)C[C@H](NC(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)CCSCc4cccc(c4)CSCCNC(=O)[C@]4(C)CCCN4C2=O)C(=O)N[C@@H](Cc2c[nH]c4ccc(F)cc24)C(=O)N3)cc1,-11.823064855955966,-0.40653811823403013,2.8412728330351587,-0.9407502238876881,1.6391625538156547,-0.8343125008323741,0.3633561061685408,-1.430812691992836,0.47352516345154605,-0.5897899349488249,-0.3204672683443241,-1.106449795336467,-0.5164544455739435,1.1336800809147953
8.67778070526608,1.1077944442343703,C[C@H]1NC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]2C[C@H](F)CN2C(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC1=O,-1.5544102567724616,3.853419700233005,-6.079954849662273,2.8476823625206973,3.305089062215304,2.911399154092756,-0.0029878887790533585,-0.9529350055604789,-1.4300310737015427,1.5229291609392361,1.347159126046945,-0.19430992966745222,1.1206721689948467,-2.070657201519853
8.022276394711152,1.1077944442343703,COc1ccc(C[C@@H]2NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@@H](C)NC(=O)[C@H](CCCC[N+](C)(C)C)NC(=O)CCSCc3cccc(c3)CSCCNC(=O)[C@]3(C)CCCN3C2=O)cc1,-1.0483856783412195,5.530039529138232,3.307193051761667,-0.33597200176670894,-3.513839766294386,-1.0216371225114733,-0.009999579704854784,-0.045385355636535826,-1.0842491877940643,2.197768237974725,4.397681302773877,2.0860112728493507,-0.07762985835467914,1.1799169388805133
8.823908740944319,1.1077944442343703,C[C@H]1NC(=O)[C@H](CCCCN)NC(=O)CCSCc2cc(F)cc(c2)CSCCNC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC1=O,0.7209776676356316,6.076222511391249,-5.367369052167907,-0.5713762933165508,1.6262400247262272,1.4153190772930813,-0.15818301786422345,0.05077365303723999,1.760912849968137,-1.8740741258982756,-1.231885754994214,0.7337905639907548,-1.1533831278593607,2.291586846281962
7.09312646527793,1.1077944442343703,COc1ccc(C[C@@H]2NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@H](Cc3c[nH]c4ccc(F)cc34)NC(=O)[C@@H](C)NC(=O)[C@H](CCCCCC(=O)O)NC(=O)CCSCc3cccc(c3)CSCCNC(=O)[C@]3(C)CCCN3C2=O)cc1,-0.27341541038842987,5.529968657488916,2.368516748826007,-1.1011995597092692,-2.8323075465996714,-1.7792556016911594,0.15756968585507805,-0.6830858013488055,-3.6315554212342516,0.04595135344345621,-1.8068156602579744,0.5133742893762986,0.6760876078456659,-0.996252008308742
6.54515513999149,1.1077944442343703,COc1ccc(C[C@@H]2NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]3CC(=O)NCc4cccc(c4)C[C@H](NC(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)CCSCc4cccc(c4)CSCCNC(=O)[C@]4(C)CCCN4C2=O)C(=O)N[C@@H](Cc2c[nH]c4ccc(F)cc24)C(=O)N3)cc1,-11.683303370608675,-0.8894675680792835,2.6586726150135442,-1.0798227400177356,1.7081491314117194,-1.7834789829949136,-0.9849067109730814,-0.5753927259461818,0.21945542411854285,0.43980711410565576,-0.09861356207675105,0.4606750809261737,0.13758189119529518,-0.35381022878921337
8.823908740944319,1.1077944442343703,COc1ccc(C[C@@H]2NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]3CCC(=O)NCc4cccc(c4)C[C@H](NC(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)CCSCc4cccc(c4)CSCCNC(=O)[C@]4(C)CCCN4C2=O)C(=O)N[C@@H](Cc2c[nH]c4ccc(F)cc24)C(=O)N3)cc1,-11.689914852681568,-0.5963443260891944,2.6977894128082007,-1.0375507691311574,1.926092967837653,-1.4330965203921757,-0.4030529795921542,-1.0427129116920437,0.37141992849784083,0.007244755570411181,-0.36982003165062594,-0.5734382891613399,-0.40779199077108946,0.6667575258955626
7.636388020107855,1.1077944442343703,C[C@@]12CCCN1C(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1c[nH]c3ccc(F)cc13)NC(=O)[C@H](Cc1c[nH]c3ccc(F)cc13)NC(=O)[C@@H](C1CCCC1)NC(=O)[C@H](CCCCN)NC(=O)CCSCc1cccc(c1)CSCCNC2=O,1.1498620793870806,3.6513060572822713,-1.6252318047718672,-4.218684656432743,-1.2801305872697077,3.057193789849083,2.3034530828594946,0.7503486616983917,0.8337310231342193,-1.842525688122617,1.75898518620476,-0.3929131617813617,0.6791328861814881,-1.0449960397877311
8.3767507096021,1.1077944442343703,CC(C)(C)[C@H]1NC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSCCNC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC1=O,0.7811960736134401,4.030303375805753,-1.0870115076884073,-4.373169760585278,-0.36382643238579804,2.7616176438488536,1.5571188227411938,0.009534039544234619,0.5436038053324052,-1.1792399299754601,1.0603983085522464,0.22351681198116552,0.1342703578744887,-1.2595269877842337
