SMILES,pIC50,pIC50-min,pIC50-max
Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2cc(C#N)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cccc(S(N)(=O)=O)c2)c2cc(C(=O)N(C)C)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2cc(-c3ncon3)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cccc(C(F)(F)F)c2)c2cc(C(=O)N(C)C)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cccc(S(=O)(=O)C(F)(F)F)c2)c2cc(C(=O)N(C)C)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2cc(S(=O)(=O)N(C)C)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2cc(C(F)F)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2nc(O)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
COc1ccc2c(n1)c(-c1cccc(S(=O)(=O)N(C)C)c1)c(C)n2C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2cc(Cl)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cncc(S(=O)(=O)N(C)C)c2)c2ccccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cncc(S(=O)(=O)N(C)C)c2)c2cc(Cl)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cncc(S(C)(=O)=O)c2)c2cc(Cl)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
CN(C)S(=O)(=O)c1cncc(-c2cn(C/C(F)=C/CN)c3ccc(Cl)cc23)c1,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cncc(S(=O)(=O)N(C)C)c2)c2ccc(Cl)cc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
COc1ccc2c(n1)c(-c1cccc(SC)c1)c(C)n2C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
COc1ccc2c(n1)c(-c1cccc(S(C)(=O)=O)c1)c(C)n2C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
CNS(=O)(=O)c1cncc(-c2c(C)n(C/C(F)=C/CN)c3ccc(Cl)cc23)c1,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cncc(S(=O)(=O)N(C)C)c2)c2cc(F)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cncc(S(=O)(=O)N(C)C)c2)c2ncc(Cl)cc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cncc(S(=O)(=O)N(C)C)c2)c2cc(Cl)cnc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cncc(S(=O)(=O)N(C)C)c2)c2cccc(Cl)c2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cncc(S(=O)(=O)N(C)C)c2)c2c(Cl)cccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2ccncc2)c2cc(Cl)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cccnc2)c2cc(Cl)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cccc(S(=O)(=O)N(C)C)n2)c2cc(Cl)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cncc(S(=O)(=O)N(C)C)c2)c2cc(C3CC3)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cncnc2)c2cc(Cl)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2ccncc2)c2cc(S(=O)(=O)N(C)C)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1ccc(S(=O)(=O)N(C)C)cc1-c1c(C)n(C/C(F)=C/CN)c2c(F)cc(Cl)cc12,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cncc(S(N)(=O)=O)c2)c2cc(Cl)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2ccncc2)c2cc(S(N)(=O)=O)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cncc(S(=O)(=O)N(C)C)c2)c2cc(OC(F)(F)F)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2ccccc2)c2cc(S(=O)(=O)N(C)C)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2ccccc2)c2cc(S(C)(=O)=O)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2ccncc2)c2cc(S(C)(=O)=O)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1cc(-c2c(C)n(C/C(F)=C/CN)c3ccc(S(C)(=O)=O)cc23)cc(C)n1,<6.52,6.221848749616356,6.522878745280337
Cc1cc(-c2c(C)n(C/C(F)=C/CN)c3ccc(C(=O)N(C)C)cc23)cc(C)n1,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2ccncc2)c2cc(C(=O)NC(C)(C)C)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2ccc3c(c2)OCO3)c2cc(S(C)(=O)=O)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2ccc(F)cc2)c2cc(S(C)(=O)=O)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1cc(-c2c(C)n(C/C(F)=C/CN)c3ccc(S(C)(=O)=O)cc23)ccn1,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2ccc(F)cc2)c2cc(S(N)(=O)=O)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
CN(C)S(=O)(=O)c1cncc(-c2c(Cl)n(C/C(F)=C/CN)c3ccccc23)c1,<6.52,6.221848749616356,6.522878745280337
