average,sample_weight,SMILES,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25
29.2,1.0,O=C(O)Cc1cc(Cl)cc(OCCC2(C3CCCCC3)CCN(c3nc4ccc(Cl)cc4s3)CC2)c1,-4.407017078600779,0.09455096249362858,0.426114243141449,0.9590654071252946,-2.9976927012752403,-0.16723126645928227,2.3191828191460173,0.9839564073990817,1.4142514411688247,2.819806398360743,-1.5853792769661215,0.7126067571183196,-0.1469226073804957,0.025673754833638877,0.22373377370525013,-0.8463179553600666,0.7335475742554011,0.11352270437413886,-1.1286590140111905,0.06714012509374961,0.5034791620955208,0.8111715481842753,0.1428089794296948,0.020664102939795967,-0.594072169394095,0.0008776503819668289
22.7,1.0,CCC(C)C1(CCOc2cc(Cl)cc(CC(=O)O)c2)CCN(c2nc3ccc(Cl)cc3s2)CC1,-5.2960831102931305,-2.875017662923067,-2.326187008133647,-0.2601112557508363,1.3295660009075512,0.41321555412714017,-1.2314157612122596,-1.6789362870366011,1.0659230807487778,0.25512944319442576,-1.863909191360569,-0.6956661053152796,-1.0623839529314203,1.3282065107347232,0.14342484661386165,0.38202475360406424,-0.48823289299945655,0.4683936248969045,-0.748451725149823,-0.8303839944226974,0.7994463561861833,0.6799728646054468,0.0060331240745939325,-0.07170750208697198,0.9278605230863477,0.06702884170207637
26.9,1.0,CC(C)CC1(CCOc2cc(Cl)cc(CC(=O)O)c2)CCN(c2nc3ccc(Cl)cc3s2)CC1,-5.132347945147187,-2.9093516279977294,-2.107104803432405,-0.7296342493068483,0.5291494763750315,-0.6569251361483207,-0.856460271630986,-2.191247201636975,1.5415768738116338,0.07686642710798125,-2.2154705476192613,0.5885822389851614,0.19041714628812056,0.5593964073439749,-0.8010446734801852,1.2309462899982997,-0.9375855822838183,-0.044335425649080135,0.522253865387726,0.32045442868281626,0.9105940261484473,-0.7095926181652402,0.8487230490313932,1.203078852826858,-0.14472765665025927,0.6936348319616614
27.6,1.0,O=C(O)Cc1cc(Cl)cc(OCCC2(N3CCCCC3)CCN(c3nc4ccc(Cl)cc4s3)CC2)c1,-4.238148803684287,-2.7466066771268354,2.513320116990604,-0.025708836833258256,-1.7569915769524596,1.6750560103089116,-0.31567237931275316,-1.2569483713079597,-0.3161989730133009,0.02939644158525172,0.3028399062100625,-0.37597204304053194,-0.48557584108372687,-1.0794716307904206,0.6321162159533475,-0.29499616389863426,0.49264171280315594,-0.8161922539897193,-0.33471944389996283,-0.2585389193213571,-1.1072000055568174,-0.19926400047511744,0.009399486890558223,-0.47782723316985604,-0.5023407515938713,0.02184591756331388
31.1,1.0,CCCC1(CCOc2cc(CC(=O)O)ccc2Cl)CCN(c2nc3ccc(Cl)cc3s2)CC1,-5.749267672508999,0.4051079881169765,-3.1258034310758678,0.4137408102883765,1.4681497354225306,-1.235541550092711,-0.931829955162476,2.3157141520048348,-0.17495923909567315,-0.7555838667179162,0.3364728619805412,1.4067301207417737,0.4501680953620932,0.11239812276898534,0.6747088526869004,-0.49710553745324515,1.668076952597115,-0.37134141945441607,0.18595747428301201,-0.5295314273896491,-0.15003815789389724,-0.7153531797628301,1.8278738628816908,0.8055193754492386,0.8808700369343487,-1.31178728158034
36.6,1.0,O=C(O)Cc1cc(Cl)cc(OCCC2(N3CCCC3)CCN(c3nc4ccc(Cl)cc4s3)CC2)c1,-4.901093481692641,-2.3489902382052024,1.9415326758056977,-0.2448323074142561,-1.6430166289936547,1.0812853941946026,-0.6496009780006786,-1.3273743508903788,-0.5217036267917988,-1.0412300337480687,0.2099610368553408,-0.8165341445595248,-0.4951166433536082,-0.9126257306572154,-0.35454291663905807,0.3802839626250572,0.6831816781990011,-1.2433183741913802,-0.6017448915687754,1.0906929533497878,-0.10954117114682321,-0.5023199063073502,0.06739668125146107,-0.2065792306555694,-0.060553096936836595,1.0537926423795476
23.8,1.0,O=C(O)Cc1cc(Cl)cc(OCCC2(N3CCCCCC3)CCN(c3nc4ccc(Cl)cc4s3)CC2)c1,-3.8731333114150472,-2.196943131406647,2.422753877431476,0.3256410464886327,-2.1999348790428748,1.2468165086061513,0.10980037665106046,-1.0672728363449495,-0.379764535133322,0.12238578253477281,0.5363905229415559,-0.4510527441159614,-0.21393720478758846,-1.1597028656237556,1.2015847911229272,-0.8676353774154496,0.4106427078768504,-0.09229495379200639,-0.5714832884910379,-0.4845757870509204,-1.481205190666968,0.49250808417277375,0.0464909961499332,0.6976799076583939,-0.20957471864755478,0.49002274353661823
21.5,1.0,O=C(O)Cc1ccc(Cl)c(OCCC2(C3CCCCC3)CCN(c3nc4ccc(Cl)cc4s3)CC2)c1,-4.160288556024604,-2.071685960126973,-0.05972936787984074,0.8267989591651665,0.08948313249535035,1.508262547147936,1.8444249276414793,3.316545735237224,0.16363958321134803,2.2480714332106717,0.5090599867718278,-0.34199763194561633,-1.0729054645029292,-0.5123743006925355,1.023533888284168,0.33444021732769663,-0.14500228192389583,-0.6818596989866137,-0.08345174067345068,-0.225115309816638,-0.7724833772572064,0.3497565889235805,-0.5127490874939691,0.8279737007999758,-0.4867534139163443,-0.2539587722521318
22.9,1.0,CCC1(CCOc2cc(CC(=O)O)ccc2Cl)CCN(c2nc3ccc(Cl)cc3s2)CC1,-6.118001329665818,-1.9400232592430484,-2.2837236714585174,-0.3314705865239187,3.6427922750126807,0.5494865150488698,-1.8147609838719299,1.295029543510075,-0.15841285549549802,-1.490836854181872,0.028682962615227455,-1.476648381634273,-1.2132323682181323,-0.20215477945224217,0.27247741177912027,-0.4718774942664345,-0.0018749352842294604,-1.1974095155324436,-0.3790346072295725,0.054488855342348444,-0.5572761506891002,-0.5714770948205151,0.13096383120828298,-0.10793799879472568,-0.09825356603586265,-0.23211935594348265
28.7,1.0,O=C(O)Cc1cc(Cl)cc(OCCC2(N3CCCC3)CCN(c3nc4ccc(C(F)(F)F)nc4s3)CC2)c1,-0.13363871871133381,0.6195446837526587,5.457956349732509,-1.9584940988984496,0.7918792871434321,-1.2924294746663407,-1.1673662321530234,0.5240044104564768,-0.3947741895056821,-0.030695978139923363,0.027277583674362,1.6745796794447958,0.37865172014119947,0.32282065265234655,0.7931465431816727,0.9532605815549124,-0.09362683693966359,-0.6390533572594308,-1.2377255209083913,-0.3791205849645192,0.4805064511625052,0.7293215248083305,0.453491071443118,0.37533392628300744,1.2109474568501977,0.6150044039998478
