average,sample_weight,SMILES,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18
7.744727494896693,1.0152416625478935,O=C(O)Cc1cc(Cl)cc(OCCC2(N3CCCC3)CCN(c3nc4ccc(C(F)(F)F)nc4s3)CC2)c1,11.368094435122698,6.843156451600908,3.736708389919387,-9.87855959619025,-2.1646729192550698,-1.312959438555766,5.363319529154126,2.5852398586360468,1.5644968153347303,2.3942230126169832,-0.4078240478712913,1.199756601602132,-0.6213080362544209,0.1463359346446187,4.529678102343179,1.7362677034925376,-0.5457881723937549,-0.7646459284771657,1.2183140968483446
7.657577319177793,1.0152416625478935,CC1CCCN1C1(CCOc2cc(Cl)cc(CC(=O)O)c2)CCN(c2nc3ccc(Cl)cc3s2)CC1,15.307831717751801,3.8718063205450695,3.4106152732407753,-1.211877946355652,-0.8631348043451469,-1.3037073797293568,-7.091578791778263,-2.354996921875907,4.822237517721245,0.010350650621577216,1.1518262774202157,-0.18562930379783454,0.1091743158046686,-0.9974400977594665,2.7322468478382547,3.587437262379418,3.7791522269520463,2.0328538726981775,-1.5258729380903053
7.698970004336019,1.0152416625478935,CCCCC1(CCOc2cc(CC(=O)O)ccc2Cl)CCN(c2nc3ccc(Cl)cc3s2)CC1,13.658528734971519,2.5294815040165086,-4.977087839186981,7.831890181851992,1.629246139421855,1.8920429252607998,2.7456381078314944,2.9124778104976388,-3.2959593655608344,1.3921688677858535,-1.3018598716027396,-0.051215574803368025,1.1490057933478952,0.9547658156447667,-0.4938180863317063,2.1893021197581786,1.6552004745140274,2.9929901693837593,-1.4169472663360638
6.920818753952375,1.0152416625478935,O=C(O)Cc1cc(Cl)cc(OCCC2(N3CCOCC3)CCN(c3nc4ccc(C(F)(F)F)cc4s3)CC2)c1,9.897052936289752,7.6663465523292915,4.773061582881872,-9.999813918249048,-0.6562638070439734,-2.077791378554163,4.88350597931997,0.04818834741837614,-2.7002334459770956,1.1240853668613986,-1.9027205057909378,5.244706982602275,2.495949318428579,-1.8090646465261975,-2.3245692744300253,0.354353764343099,-2.1353575858589227,0.5325241949297131,-0.7899209258424549
6.818156412055227,1.0152416625478935,CC(C)OC(=O)C1=CN(C(=O)c2ccc(F)c(F)c2)CC(C)(C)c2c1[nH]c1ccccc21,1.0519062318173504,-21.71119486775209,-2.318094675110373,0.1847559174278187,-4.499704723415939,-5.107607234857121,-4.159013669562462,4.7362609258101855,4.513831371743488,5.753299013664944,2.846617751655234,1.1686137994388146,2.266401226875154,-0.46547010176633946,-0.7928775617072672,-1.7854904356772738,-1.4291495163644254,1.2350956407705584,1.8312201915047281
6.950781977329818,1.0152416625478935,CC(C)OC(=O)C1=CN(C(=O)c2ccc(F)c(F)c2)CC(C)(C)c2c1[nH]c1ccc(F)cc21,-0.791650859452586,-20.311142990840253,-1.0716018688312638,-0.822608735402583,-4.643373793984902,-5.8498794269299985,-3.91937266992894,4.8976912286580525,5.386687210627455,6.271360692132,2.562263635135096,1.7807256031443572,1.4988413844780595,1.3070337803321657,-0.7703127067404189,-1.5301898764017958,-0.8100606002191901,0.05980797018709324,-1.1689973712158785
6.96657624451305,1.0152416625478935,CC(C)OC(=O)C1=CN(C(=O)c2ccc(OCCCN3CCOCC3)cc2)CC(C)(C)c2c1[nH]c1ccccc21,-1.2387925743846835,-12.428380218808808,13.991876999292298,1.5673336761883372,0.11970116758505057,1.9477841065659383,2.863874217162403,-1.3475760665056122,-3.665687848849982,-3.1182219320959583,-0.3380124362721885,-1.7737980802725761,-0.9872952283162888,-0.6639747690785662,-0.017331062809001794,0.01603760553044458,0.5432762065350526,-0.057054928363918185,1.8852625372562002
6.721246399047171,1.0152416625478935,CC(C)OC(=O)C1=CN(C(=O)c2ccc(OCCN3CCOCC3)cc2)CC(C)(C)c2c1[nH]c1ccccc21,-1.7922530882568257,-13.029103491223433,12.839596164306366,2.4693922389452134,0.5649467000351275,0.6705567373316458,1.0928637710651075,-1.3867836887307894,-5.597942873729968,-2.7672817836619763,-2.328084044922472,-1.1660849364283479,-0.7829810191623348,-1.5300996666964846,-0.26822250810491954,0.3264971371020458,-1.986987177552745,0.9583298036003062,1.687388641847627
7.2839966563652,1.0152416625478935,CC(C)OC(=O)C1=CN(C(=O)c2ccc(OCCCN3CCOCC3)cc2)CC(C)(C)c2c1[nH]c1cc(F)ccc21,-2.203430303743792,-11.907504789776677,14.995684562060296,1.2752836263773002,-1.1776804733803699,-0.4243875281638541,2.949676160424092,-1.6595871890607246,-3.98903248348254,-1.1998560215840908,-0.1906373973395229,0.33229192156622,-0.5418822906152115,1.0170611976523027,-0.8534233350406167,0.8734313715472607,3.96623671413353,-0.9206938516123117,-1.1676772996134808
6.72584215073632,1.0152416625478935,CC(C)OC(=O)C1=CN(C(=O)c2ccc(OCCN3CCOCC3)cc2)CC(C)(C)c2c1[nH]c1cc(F)ccc21,-2.2502196956298617,-12.819233073766137,13.0721558730237,1.1826799353253943,0.9544815372705145,0.20044340659135904,1.683318387498582,-0.5095723638500854,-2.7634682546962455,-0.9051546788418187,-2.455953689967136,0.016204728793807337,-0.806927915119715,2.3247324194291545,3.679699637695312,0.4310211882688047,-1.563387322063231,-0.5329206802674377,-3.6857749709752263
7.259637310505756,1.0152416625478935,O=C(O)Cc1ccc(COc2cccc(-c3c(Cc4ccccc4)cnc4c(C(F)(F)F)cccc34)c2)cc1,-4.185144208199543,-8.478048358119862,-6.82460883791434,-8.23153908946864,12.735712911234364,10.718096076642876,1.2761747411083557,-3.4606026618628367,-1.7781687017652203,3.417619987984681,3.4993479457106367,-0.33192615591938524,0.6731424484809557,-0.4510777846305356,-0.2075029635610107,-0.15643328548581115,1.8767876182349614,-0.5632178958015961,-0.3919763944417222
