average,sample_weight,SMILES,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,PC_35,PC_36,PC_37,PC_38,PC_39,PC_40,PC_41,PC_42,PC_43,PC_44,PC_45,PC_46,PC_47,PC_48,PC_49,PC_50
6.167491087293763,1.0104377584601565,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCN=C(N)N)C(N)=O,103.21121588781298,-11.95695942607032,-1.8853857985556028,-23.593343356956012,12.519139531129252,-18.920419162521345,-28.523313953635945,-0.9520522962084242,-56.79425748758967,21.390737105133585,-7.9897667611090055,47.43382104587641,18.722529005382672,-31.665242868646576,13.730893190668183,5.579516808571802,5.035244791411352,-13.304612428993368,-13.466410287909163,7.926663389920771,7.774424048477146,2.744147684920148,-2.8998748436682544,-3.462756253939234,-0.08962973398262446,6.105759445252938,1.4047434769582643,0.25391772157369175,2.5417168689264398,-1.9210101203665786,-2.5864471272240306,2.4666805948698403,-0.34337797009015364,-0.024075045944628552,0.11065159220298318,2.2640405133753165,0.5405844803185971,-2.7354517598754096,-0.6608625796097274,-0.5016558502168521,-0.6740732465764692,0.3470633159601096,0.8498000960236122,-0.27792953362316886,1.1304021692286048,-0.2729024455766359,0.5519064456990131,-1.2670544227583274,-1.167068911853332,-1.6243509802571077
5.150514997831991,0.2519606436888056,CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H]1CCCCNC(=O)C[C@@H](C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@H](C(N)=O)C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCC(=O)O)NC1=O)[C@@H](C)O)C(C)C)[C@@H](C)O,50.796876287934616,-16.21699604984461,41.276443424252676,29.501679560313775,-1.5808283236838405,3.6998808533424623,3.922297923012918,-5.868152978683488,-2.1005722885476454,-0.5246957295950473,-23.14791967958356,-12.491023811358895,-5.706467438611137,7.19514690005827,3.168303469990298,-8.660546626629865,0.5854498936862764,-4.309987872075156,-0.6549091818821888,1.583806503540515,-7.037233673011578,-0.7027476694497719,2.3792974369640754,-1.733511048482875,-1.2092627110504854,15.803222475375549,11.925149997549918,-17.34670916106206,10.730518685395609,1.013670435059354,4.685214484670484,2.520241221285625,-0.6133089332862967,2.136084285608261,-1.1301596765183541,-1.8480823629061365,-2.7066501357328487,-5.628949472951809,0.04507910112712871,4.552362783897113,-3.4732057602935935,-2.710849020324421,2.3031160412743445,-2.2649061357602487,2.005501505376502,1.5648897675452744,-2.621466268295579,-0.4986420161379343,0.9617772368329759,-0.3321482294108404
6.6020599913279625,1.0104377584601565,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CS)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@@H](N)[C@@H](C)O)C(C)C)[C@@H](C)O)C(C)C)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CS)C(=O)O,68.61979404539966,-20.756777480691127,51.49875616416367,39.22456658488567,-8.154630240003337,2.2747076062698857,0.016404942631016307,-12.782339175022752,-8.342904485108168,4.831024444509533,-45.14813625955571,-15.578328188367138,0.9175611711667564,9.982526225403461,5.252173064044475,-11.396583381805238,2.845491994119919,-6.157204103441699,-4.489390183893934,-2.7651019205627057,8.410396401583844,0.06089107247463855,-0.6018280629079921,3.857326237418439,1.1602151322149543,-25.445420495660414,-14.77011153034983,26.489208597550768,-15.201008175964537,-1.278400402815045,-5.198876387039991,-2.179942151390993,0.5794613373789552,-1.3442276513803533,0.42746004583225183,-0.8547687056381791,-0.39839272397877135,-4.460381760728096,-4.674587020721808,0.3487645683911071,-3.583050241928997,-0.5390887154233328,2.6835639662504303,-1.7651732361065602,-1.2125929219752651,-1.3573648216958496,1.143236625772709,-0.7596878293940935,-0.09582238940939364,-2.164988054879507
4.823908740944319,1.0104377584601565,CC1=CCC(C(=O)N=C2CC=C(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c32)=CC1=NC(=O)C1=CC=C/C(=N\C(=O)/N=C2\C=CC=C(C(=O)N=C3CC(C(=O)N=C4CC=C(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c54)=CC=C3C)C2)C1,89.19834057230686,11.38352110915346,-17.977808538835898,-24.08827380542,17.68461988916081,-41.937530576771245,-25.59087409067325,2.741163616817462,-14.47910153256059,24.046008087592796,7.426899900380554,30.5594023874048,-18.06587498565087,30.332558610368903,-18.542699393593686,-31.272990505963023,-9.52620372654183,21.98842500248689,22.405401941886126,-7.007940410029206,-14.347071100513025,-5.538911146022609,-2.599596046908253,-2.89488392699614,-0.1543891175846917,-5.019341984056737,-3.313144219988143,0.46677690625200136,1.4382960978912498,1.9577701561494614,3.323618007745751,0.8804759671754285,0.7700141851706839,-0.8479533345157235,-0.837174303757915,-1.8872872077540128,-0.09479078920604403,-0.1971498774990535,1.2527443902335014,-1.3899226079571845,1.2114525267691683,-0.22518685770695923,0.15228306971719285,-0.2811631296167199,-0.014844375061211803,-0.3220100328685045,-0.7219829023327823,-0.052078779460335886,0.36770612638281086,0.6000105340180085
4.769551078621726,1.0104377584601565,O=C(Nc1ccc(C(=O)Nc2cccc(C(=O)Nc3cc(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(S(=O)(=O)O)c34)c2)cc1)Nc1ccc(C(=O)Nc2cccc(C(=O)Nc3cc(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(S(=O)(=O)O)c34)c2)cc1,83.30097337751927,32.047560314074474,-25.105740372011404,-15.884318164815765,39.04463209966673,-54.23265679884502,-11.598839292124374,-5.165290556069177,19.21927401458424,-12.826273231473253,-0.6119532899095187,-9.311731361959874,0.3075995328186073,-1.397747782555754,3.246161985218965,7.959198483293062,3.9775753397421383,-4.36725408685184,-4.400415763914607,3.549583668263639,3.3627302284212965,0.6378161023875951,2.2545300995955273,4.202865841858969,0.9739883751393827,0.5723458641970286,-2.0001259878800255,-4.1743267549258265,-1.9935202450029654,-0.28774709481427074,2.3408203772377063,-2.623879934044834,-1.2804302023008136,-2.211645926903089,-4.085611761727225,-3.9152696768249604,3.5861226706750005,-1.940747099973517,-3.040304444110383,-1.390131246508749,-4.480924006169046,-3.544593987693806,-4.005404550137847,-1.4993522523427247,-14.361945044186683,-7.76625877672188,-0.10632200469443315,-0.47242453584793626,9.021870497213136,13.681148872634695
4.721246399047171,1.0104377584601565,O=C(Nc1ccc(C(=O)Nc2ccc(C(=O)Nc3cc(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(S(=O)(=O)O)c34)cc2)cc1)Nc1ccc(C(=O)Nc2ccc(C(=O)Nc3cc(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(S(=O)(=O)O)c34)cc2)cc1,82.84224780638522,33.373368941677974,-25.958771495841987,-16.622536731779707,41.523151568104055,-56.01324074201282,-11.986075592955062,-5.2308592512088525,24.82466722060078,-13.646431567402786,-0.34533411498880656,-15.671538915895463,1.8593966406248672,-1.8430848009698606,4.545382091021678,10.122550488497456,2.886043571207852,-5.466733783287421,-2.20043029876778,0.5195644998049672,4.9264970544402855,0.4264308870621037,0.8487848704467145,2.3520118752769283,1.144212055023371,-0.4300090317045346,1.0743240968815724,-0.8717969469989597,-1.0387240712205392,-1.3024895621475987,1.5366752368056558,-1.0647063622035304,0.7826388502454402,-1.3812664940109929,0.4392511008773736,1.262335478983582,-0.4576863130646244,0.7831090478126355,-0.24161455556136666,0.9405188508375817,-0.8382599489555432,-1.0866295502805392,-1.5565383806992432,-0.857200223850171,-0.3887494146371876,0.37639123865807,0.4996972334016824,0.38512747337006187,-0.047488553023703146,0.5919981391988716
4.769551078621726,1.0104377584601565,O=C(Nc1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(S(=O)(=O)O)c4cc(S(=O)(=O)O)cc(S(=O)(=O)O)c34)cc2)cc1)Nc1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(S(=O)(=O)O)c4cc(S(=O)(=O)O)cc(S(=O)(=O)O)c34)cc2)cc1,83.06136761638415,32.633385800383735,-26.882972251044183,-16.5943663072492,42.27220656897687,-55.64295681494347,-12.148443061921004,-4.454942909288874,26.991793409173575,-11.984649953534287,0.24492810353528852,-14.812316358682795,-2.0557880653468334,2.5986029707836757,2.284217094691105,7.86659754696896,2.3124025576135714,-2.248353291000677,0.4528123285986081,-3.689042762330101,3.1818838212967937,2.2214813866933434,-0.48811625495871847,-0.011814397107691025,0.21547336561736627,-0.3509648019960762,1.396132311624206,1.5523121046797264,-0.4948455584257053,-2.6115379971646306,-4.078448164153532,2.6159933722138966,1.0099006386734772,2.103439903055479,3.4236225846721755,3.575860831579906,-3.8014542254853154,1.3261586362450528,2.7215950399148254,1.985876485018804,5.702811499320156,4.704612100312955,4.128670800706228,2.542657292587536,14.203182171218263,6.516343500672096,-0.7130608758548678,0.6637572099856301,-8.301433751834146,-13.06703503841872
5.950781977329818,1.0104377584601565,CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)cc(CCC)c1OCCCCN1C(=O)NC(C)(c2ccc(OC(C)C)cc2)C1=O,23.80502983227812,9.961487847719782,-15.714003939397797,-10.565447090300573,-9.141701565777105,30.89225377642189,-8.746409330936702,-4.833200521494932,-4.2062510344087976,-2.060257002575009,-1.0798579819253398,1.5477142495311578,-3.1762229362967496,5.173627049639903,-14.86373389191524,9.382896608921103,19.05150678258368,-9.705086645949295,0.657007768736127,-12.957241618820378,-2.1859127082989303,-0.801623684785884,2.141038849626453,-5.288398125885693,3.8756937885498943,2.2412282820844904,-2.8209813217226762,-0.17226276326290899,0.21303483781045057,-2.0834354368614876,3.748457006792503,-7.572878759878409,0.2630678642844678,2.302877892673157,2.8831442859978873,-0.17250919546956742,-0.17145097448589028,-0.04881201417983519,0.031519350522495077,1.6058567976480136,2.5102017200020015,-0.836854709952429,0.6647607953854816,-2.4332647750565446,-0.0434687581142306,0.029060083756114574,0.504080772504407,1.4153327109787628,0.2611486936559622,0.7660272369950901
5.539102157243452,1.0104377584601565,CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1Oc1cccc(CCN2C(=O)NC(C)(c3ccc(OC(C)C)cc3)C2=O)c1,26.96617373369816,16.886974385618927,-21.241793487727822,-5.406657862008415,-10.823852876823416,28.73477173658589,-3.5860600173410937,-7.5066728726566785,0.6320075104478602,-2.642922825827078,-0.27970400030038445,0.6012410205494032,-0.06898603570181842,0.867668113864162,0.2293396173654433,2.9841280351681343,0.43703259739387873,-1.4410655920283677,-0.3960173024793975,-1.334039434921941,-8.33278199936083,-2.3963004560713044,2.774050734119893,1.8343200427726172,5.834597963296017,-0.7309904204574478,3.9710286699379242,-1.1718309821178556,-5.729632690129405,4.85590045905305,-5.466464068984945,6.081113266560573,-4.22987680136747,-9.687099134103061,-5.756449308884469,-2.2684746411000734,1.4563166254102893,2.895001948074304,3.2577444010752337,-2.1842189415889623,-3.9173762822400238,-3.508259904628641,0.962802697409039,0.5856758172729113,-2.6135412671985914,1.0329345616153252,-3.548907859943371,-8.328417316757612,3.25136540981853,-3.4345852928181504
5.503070351926786,1.0104377584601565,CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1Oc1ccc(CCN2C(=O)NC(C)(c3ccc(OC(C)C)cc3)C2=O)c(C)c1,28.60487055515077,17.34512231954812,-21.80054727933358,-7.193789680188287,-8.753960404488966,32.972047095465456,-6.235445372868842,-6.374503491397971,4.598386733593409,-0.8775696961574576,1.3040408200333735,-2.510156587985088,0.3890609965381677,-2.398840155745445,7.19415894489089,-2.392398418167012,-7.142730873595091,3.503416589571723,0.10022853859064594,0.5928531566526889,-1.5494350101445866,-0.4806056644781966,0.029549046325413195,0.9557015951025548,-1.2766585267510586,-0.12672813268357283,2.9050015113060716,2.0672917428614417,-1.136571405900447,-0.3508518369617622,-3.707916406338761,5.645283750316467,-0.050592565103016296,-5.9615393360269096,-1.8348538390974607,-1.7088063399012285,-1.5369521664492978,0.693725342370299,0.49403812767361655,0.44098635062961744,3.0212769384635605,-4.91414491164195,2.896032136591846,1.5863683001125448,3.5645435595274213,-1.9375658070237118,5.4462938019191345,3.870018794988553,-0.4471787415037028,1.0172805061725938
5.910094888560602,1.0104377584601565,CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)cc(CCC)c1OC/C=C/CN1C(=O)NC(C)(c2ccc(OC(C)C)cc2)C1=O,22.2683806491452,12.234686615723453,-17.80314612172232,-5.589297656577809,-11.283364535229257,30.490188901248782,-9.751889883474021,-6.395286497824555,-2.660136272020467,-2.086876381297981,-1.9309253800723105,3.6780562335330496,-2.026281320242054,7.395298338092541,-17.385363878193992,10.751443295053436,17.70109598393063,-10.39037371124339,-0.4930304096632895,-10.10455610398118,-7.417342453570833,-0.5751982168151099,1.744115044297127,-3.6924467300676795,6.334628086335058,4.659155364698398,1.5112879201286324,2.074450536931944,-0.7922524729992206,-1.624925497872244,-0.023494317851383086,-12.487500245851582,-3.5064146312698905,0.9526098079144494,2.9853972817317525,0.7580688049216756,-4.317300655137603,0.6175135572650855,-2.7312919938856823,-1.35146707950775,0.23664118759357697,2.4437736477981833,0.43637832802253185,1.961014194946131,2.4421877685260753,-3.1523667070352643,4.3833526292120935,1.1351818182610143,-0.6250075148398794,2.9713405146953247
6.065501548756432,1.0104377584601565,CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)cc(CCC)c1OCC#CCN1C(=O)NC(C)(c2ccc(OC(C)C)cc2)C1=O,24.475593261005223,11.90800516035116,-16.7699069764139,-8.379656923746712,-9.410886172750173,30.08498651853869,-8.545027081747056,-4.486650664275931,-3.7532932277845314,0.6236682195463854,-1.2684429563051733,0.7248451005185247,-3.912182954479232,4.511531181202321,-16.487977591732754,6.013013361292342,20.907644823273706,-9.555127531338197,3.2897110488991133,-14.779519918486471,-2.2003292837260404,3.6388381424762772,1.5865363634311886,-5.042798734870718,2.7454241721507375,6.017306280521336,-1.9376539652946791,4.949723317800398,2.14569281797887,-2.003855763951965,-1.0420525713646536,-12.92897544226623,-6.4327221371058325,7.040070918033076,4.525952851621874,1.9928677342041705,-6.407499436687074,-1.5386455667309022,-4.601123074799138,0.7439654924428971,7.21949082111272,-0.6828090492089236,-0.41781682825712985,-4.198258473378204,-2.4985034620611133,-1.0842414776965534,-3.4764536486629436,2.4936999538590636,-2.8564330523676307,-0.7953016182902977
