average,sample_weight,SMILES,FP_MACCS_36,FP_RDKit512_377,FP_RDKit512_7,FP_TopoTorsion1024_232,FP_AtomPair1024_970,FP_MACCS_123,FP_RDKit512_177,FP_RDKit512_436,FP_RDKit512_50,RDKit2D_EState_VSA4,FP_MACCS_85,FP_RDKit512_240,Pharm2D_Gobbi_112,FP_TopoTorsion1024_733,FP_Morgan1024_r2_713,MORSE_187,FP_RDKit512_104,FP_Morgan1024_r2_206,FP_RDKit512_375,AC3D_68,FP_MorganFeat1024_r2_131,FP_RDKit512_426,RDKit2D_fr_Al_COO,FP_AtomPair1024_246,FP_RDKit512_243,FP_RDKit512_378,FP_RDKit512_485,FP_TopoTorsion1024_732,Pharm2D_Gobbi_129,RDKit2D_BCUT2D_CHGLO,Pharm2D_Gobbi_41,FP_RDKit512_139,AC3D_64,FP_RDKit512_346,FP_RDKit512_344,FP_AtomPair1024_242,FP_RDKit512_497,FP_RDKit512_117
9.154901959985745,1.0093538704045897,Cc1ccc(NC(=O)CCC2CCCCC2)cc1-c1nc2cc(O)ccc2[nH]1,0.0,0.0,0.7745966692414834,0.0,0.0,-1.3760875776187342,-1.1596670152276025,0.8885233166386385,0.0,0.3557347512857589,-1.2322818340454906,-1.2322818340454909,0.0,0.0,-0.5773502691896258,-1.7998772144918749,0.611340636419152,0.0,0.0,-0.8263334822661418,0.6684373647831918,-1.35400640077266,-0.5773502691896258,0.0,1.2909944487358056,-0.9568139619311997,0.0,0.0,0.0,0.5607890528113938,0.0,0.0,-0.020779366636806643,0.0,1.2514142942483342,-1.0764432909959347,-1.35400640077266,0.6684373647831918
8.886056647693163,1.0093538704045897,Cc1ccc2[nH]c(-c3cc(NC(=O)CCC4CCCCC4)ccc3C)nc2c1,0.0,0.0,0.7745966692414834,0.0,0.0,-1.3760875776187342,-1.1596670152276025,0.8885233166386385,0.0,0.6529895702014096,-1.2322818340454906,-1.2322818340454909,0.0,0.0,-0.5773502691896258,-1.7717149619908577,0.611340636419152,0.0,0.0,-0.6122740316585353,0.6684373647831918,-1.35400640077266,-0.5773502691896258,0.0,1.2909944487358056,-0.9568139619311997,0.0,0.0,0.0,0.5607864735933072,0.0,0.0,-0.041925888582461,0.0,1.2514142942483342,-1.0764432909959347,0.7385489458759963,0.6684373647831918
6.428291168191312,1.0093538704045897,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(/C=C/c2cccc(C(=O)O)c2)c(Cl)c1,0.0,0.0,0.7745966692414834,0.0,0.0,0.7266979342480956,-1.1596670152276025,-1.1254628677422756,0.0,-0.8197705580682568,-1.2322818340454906,-1.2322818340454909,0.0,0.0,-0.5773502691896258,0.588281797594398,-1.635749270418812,0.0,0.0,-0.27053738905465974,0.6684373647831918,0.7385489458759963,-0.5773502691896258,0.0,-0.7745966692414834,-0.9568139619311997,0.0,0.0,0.0,1.365175815768385,0.0,0.0,-0.3120556527914676,0.0,-0.7990958746405026,0.9289853059279987,0.7385489458759963,-1.4960264830861911
6.714442690992226,1.0093538704045897,Cn1cc(C(=O)O)c2ccc(N3CCC(OCc4c(-c5c(Cl)cccc5Cl)noc4C4CC4)CC3)cc21,0.0,0.0,0.7745966692414834,0.0,0.0,0.7266979342480956,-1.1596670152276025,-1.1254628677422756,0.0,1.6915393602829107,0.8115026712006891,-1.2322818340454909,0.0,0.0,-0.5773502691896258,0.824844718602944,0.611340636419152,0.0,0.0,-1.347155295161814,0.6684373647831918,0.7385489458759963,-0.5773502691896258,0.0,-0.7745966692414834,1.0451352507248486,0.0,0.0,0.0,-0.5356270988240083,0.0,0.0,-0.8509508894710516,0.0,1.2514142942483342,-1.0764432909959347,0.7385489458759963,0.6684373647831918
6.508638306165727,1.0093538704045897,O=C(O)Cc1cccc(OCCCN(Cc2cccc(C(F)(F)F)c2Cl)CC(c2ccccc2)c2ccccc2)c1,0.0,0.0,0.7745966692414834,0.0,0.0,0.7266979342480956,0.8623164985025764,-1.1254628677422756,0.0,-0.7945092564693179,0.8115026712006891,0.8115026712006892,0.0,0.0,1.7320508075688772,0.6952983570982642,-1.635749270418812,0.0,0.0,0.4672935125475429,-1.4960264830861911,0.7385489458759963,1.7320508075688772,0.0,-0.7745966692414834,-0.9568139619311997,0.0,0.0,0.0,-0.15918763981352782,0.0,0.0,-0.45735272293419094,0.0,-0.7990958746405026,0.9289853059279987,-1.35400640077266,0.6684373647831918
6.769551078621726,1.0093538704045897,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,0.0,0.0,-1.2909944487358056,0.0,0.0,-1.3760875776187342,0.8623164985025764,-1.1254628677422756,0.0,-1.0486987838214321,-1.2322818340454906,-1.2322818340454909,0.0,0.0,-0.5773502691896258,0.38551357958707305,0.611340636419152,0.0,0.0,2.481796229178056,-1.4960264830861911,-1.35400640077266,-0.5773502691896258,0.0,-0.7745966692414834,-0.9568139619311997,0.0,0.0,0.0,-0.49045983168509444,0.0,0.0,2.7831129919947433,0.0,1.2514142942483342,0.9289853059279987,-1.35400640077266,-1.4960264830861911
7.045757490560675,1.0093538704045897,O=C(O)Cc1ccc(COc2cccc(-c3c(Cc4ccccc4)cnc4c(C(F)(F)F)cccc34)c2)cc1,0.0,0.0,0.7745966692414834,0.0,0.0,0.7266979342480956,-1.1596670152276025,-1.1254628677422756,0.0,-0.23560754833744738,-1.2322818340454906,0.8115026712006892,0.0,0.0,1.7320508075688772,0.6671361045972467,0.611340636419152,0.0,0.0,1.3277450836907168,0.6684373647831918,-1.35400640077266,1.7320508075688772,0.0,-0.7745966692414834,-0.9568139619311997,0.0,0.0,0.0,0.8761130795119003,0.0,0.0,0.8434994496581719,0.0,-0.7990958746405026,0.9289853059279987,-1.35400640077266,-1.4960264830861911
7.045757490560675,1.0093538704045897,O=C(O)Cc1ccc(CNc2cccc(-c3c(Cc4ccccc4)cnc4c(C(F)(F)F)cccc34)c2)cc1,0.0,0.0,0.7745966692414834,0.0,0.0,0.7266979342480956,-1.1596670152276025,-1.1254628677422756,0.0,0.6089701140470904,-1.2322818340454906,0.8115026712006892,0.0,0.0,1.7320508075688772,-0.48751624794446535,0.611340636419152,0.0,0.0,1.5708795384162855,0.6684373647831918,-1.35400640077266,1.7320508075688772,0.0,-0.7745966692414834,-0.9568139619311997,0.0,0.0,0.0,0.861337598831044,0.0,0.0,0.8885210770263396,0.0,1.2514142942483342,0.9289853059279987,-1.35400640077266,-1.4960264830861911
5.486782399932061,1.0093538704045897,FC(F)(F)c1cccc2c(-c3ccccc3)n(Cc3ccccc3)nc12,0.0,0.0,-1.2909944487358056,0.0,0.0,-1.3760875776187342,-1.1596670152276025,-1.1254628677422756,0.0,-0.7945092564693179,-1.2322818340454906,-1.2322818340454909,0.0,0.0,-0.5773502691896258,1.9569672691438422,-1.635749270418812,0.0,0.0,2.0659973621641945,-1.4960264830861911,-1.35400640077266,-0.5773502691896258,0.0,1.2909944487358056,-0.9568139619311997,0.0,0.0,0.0,1.6286558394421902,0.0,0.0,2.362638300399227,0.0,1.2514142942483342,0.9289853059279987,-1.35400640077266,-1.4960264830861911
6.004364805402449,1.0093538704045897,Cc1ccc(Cn2nc3c(C(F)(F)F)cccc3c2-c2ccc(F)cc2)c(C)c1,0.0,0.0,-1.2909944487358056,0.0,0.0,-1.3760875776187342,-1.1596670152276025,-1.1254628677422756,0.0,-0.5150584275182645,-1.2322818340454906,-1.2322818340454909,0.0,0.0,-0.5773502691896258,1.0388778376106762,-1.635749270418812,0.0,0.0,1.337858128601312,-1.4960264830861911,-1.35400640077266,-0.5773502691896258,0.0,1.2909944487358056,-0.9568139619311997,0.0,0.0,0.0,1.38246259512658,0.0,0.0,1.3516981222230962,0.0,1.2514142942483342,0.9289853059279987,-1.35400640077266,-1.4960264830861911
