average,sample_weight,SMILES,Pharm2D_Gobbi_295,Pharm2D_Gobbi_294,Graph_Centrality_Max,Pharm2D_Gobbi_52,RDKit2D_SMR_VSA6,Tautomer_Score,FP_AtomPair1024_898,RDKit2D_fr_benzene,RDKit2D_BCUT2D_MRHI,AC2D_50,FP_AtomPair1024_899,Pharm2D_Gobbi_75,Pharm2D_Gobbi_176,AC2D_54,FP_RDKit512_233,AC2D_53,FP_RDKit512_31,FP_AtomPair1024_697,FP_TopoTorsion1024_870,FP_AtomPair1024_698,AC2D_163,FP_Morgan1024_r2_456,FP_RDKit512_157,Pharm2D_Gobbi_76,FP_MACCS_50,AC2D_115,AC2D_189,Pharm2D_Gobbi_73,FP_AtomPair1024_699,AC2D_52,FP_TopoTorsion1024_472,RDKit2D_fr_ether,FP_MACCS_43,FP_MACCS_126,FP_RDKit512_93,FP_RDKit512_105
6.120904120499928,1.0345132990659367,CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H]1CCCCNC(=O)C[C@@H](C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@H](C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(N)=O)C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCC(=O)O)NC1=O)C(C)C,0.05632266964960149,0.11406582486223019,-0.35214398664255003,-0.5070925528371101,0.06273041993590645,0.4644664891921114,0.7191949522280764,0.15633177541940896,-0.5376108368374266,-0.38456270924600305,1.1470786693528088,0.6831300510639734,-0.5423261445466404,-0.1818598004560411,-0.6831300510639732,-0.18991295523990784,-0.43495883620083997,0.5773502691896258,-0.43495883620083997,0.7934920476158722,0.671286321702617,-0.7191949522280762,0.4714045207910315,0.7191949522280764,-0.39735970711951313,-0.46901438591913847,0.2182953945713749,0.6475761258027333,1.260252075625209,-0.23794177781073197,1.0954451150103321,-0.35018319784856966,-0.6475761258027333,-0.39735970711951313,0.5070925528371101,0.5423261445466404
5.4089353929735005,1.0345132990659367,CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H]1CCCCNC(=O)C[C@@H](C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@H](C(N)=O)C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCC(=O)O)NC1=O)[C@@H](C)O)C(C)C)[C@@H](C)O,-0.2530224017673237,-0.17400340462007222,0.4200128177129834,-0.5070925528371101,-0.8367614371273159,0.23212136809321543,0.7191949522280764,0.15633177541940896,-0.5552516007621884,-0.4954516828565243,-0.8717797887081349,0.6831300510639734,-0.5423261445466404,-0.337708188563366,-0.6831300510639732,-0.4162291542319271,-0.43495883620083997,0.5773502691896258,-0.43495883620083997,-1.260252075625209,0.05965702427555596,-0.7191949522280762,0.4714045207910315,0.7191949522280764,-0.39735970711951313,-0.016084169613139285,-0.15081895681748425,0.6475761258027333,-0.7934920476158722,-0.3866963429811461,1.0954451150103321,-0.35018319784856966,-0.6475761258027333,-0.39735970711951313,0.5070925528371101,0.5423261445466404
5.795880017344075,1.0345132990659367,CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O)C(C)C)[C@@H](C)O)C(C)C)[C@@H](C)O,-0.0848978653771794,-0.01576819405937102,0.4182743067533051,-0.5070925528371101,-0.23710016854360755,0.2715018970930283,0.7191949522280764,0.15633177541940896,-0.5431952270659907,-0.3372362625648772,-0.8717797887081349,0.6831300510639734,-0.5423261445466404,-0.06625963685021932,-0.6831300510639732,-0.15203707684705264,-0.43495883620083997,0.5773502691896258,-0.43495883620083997,0.7934920476158722,0.12761583510078517,-0.7191949522280762,0.4714045207910315,0.7191949522280764,-0.39735970711951313,-0.16470189683854528,-0.13477050675709903,0.6475761258027333,-0.7934920476158722,-0.21433325833846129,-0.9128709291752769,-0.35018319784856966,-0.6475761258027333,-0.39735970711951313,0.5070925528371101,0.5423261445466404
6.578396073130168,1.0345132990659367,CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](CCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O)C(C)C)C(C)C,0.25509957538724537,0.3007022270620317,0.22740886526079157,-0.5070925528371101,0.6623915968949344,0.5038470181919242,0.7191949522280764,0.15633177541940896,-0.5261836669003868,-0.22565639192251477,1.1470786693528088,0.6831300510639734,-0.5423261445466404,0.08293115021174402,-0.6831300510639732,0.07146190804963014,-0.43495883620083997,0.5773502691896258,-0.43495883620083997,0.7934920476158722,0.6033275108773878,-0.7191949522280762,0.4714045207910315,0.7191949522280764,-0.39735970711951313,-0.5256306629573885,0.2824891948129158,0.6475761258027333,1.260252075625209,-0.06745901772778552,-0.9128709291752769,-0.35018319784856966,-0.6475761258027333,-0.39735970711951313,0.5070925528371101,0.5423261445466404
7.721246399047171,1.0345132990659367,CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H]1CCCCNC(=O)C[C@@H](C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O)C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCC(=O)O)NC1=O)C(C)C,0.7516595731088402,0.7632359194702355,-0.008663183155666205,-0.5070925528371101,0.9622222311867888,0.4940018859419711,0.7191949522280764,0.15633177541940896,-0.525400003161776,-0.25674675835537114,1.1470786693528088,-1.4638501094227998,-0.5423261445466404,0.01423681215278736,-0.6831300510639732,-0.007420086619787243,-0.43495883620083997,0.5773502691896258,-0.43495883620083997,0.7934920476158722,0.9261318622972265,-0.7191949522280762,0.4714045207910315,-1.390443574307614,-0.39735970711951313,-0.5751699053658572,0.4028525702658049,-1.5442199922988258,1.260252075625209,-0.09524603622169714,1.0954451150103321,-0.35018319784856966,-0.6475761258027333,-0.39735970711951313,0.5070925528371101,0.5423261445466404
5.958607314841775,1.0345132990659367,CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(N)=O)C(C)C)C(C)C,-0.014194181946716141,0.04914881540142958,0.3690194528804012,-0.5070925528371101,-0.23710016854360755,0.4743116214420646,0.7191949522280764,0.15633177541940896,-0.5385241366302211,-0.353126894297226,-0.8717797887081349,0.6831300510639734,-0.5423261445466404,-0.10862618895706512,-0.6831300510639732,-0.11197003193560247,-0.43495883620083997,0.5773502691896258,-0.43495883620083997,0.7934920476158722,0.32299741622331823,-0.7191949522280762,0.4714045207910315,0.7191949522280764,-0.39735970711951313,-0.4123981088808889,0.08188356905810054,0.6475761258027333,-0.7934920476158722,-0.2109904591211486,-0.9128709291752769,-0.35018319784856966,-0.6475761258027333,-0.39735970711951313,0.5070925528371101,0.5423261445466404
5.958607314841775,1.0345132990659367,CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(N)=O)C(C)C)C(C)C,-0.014194181946716141,0.04914881540142958,0.49317929324455523,-0.5070925528371101,-0.8367614371273159,0.43493109244225175,-1.3904435743076142,0.15633177541940896,-0.5569545220356572,-0.4971789254361274,-0.8717797887081349,0.6831300510639734,-0.5423261445466404,-0.34678673544340427,-0.6831300510639732,-0.33390389789043173,-0.43495883620083997,-1.7320508075688774,-0.43495883620083997,-1.260252075625209,0.1361106864539379,-0.7191949522280762,0.4714045207910315,0.7191949522280764,-0.39735970711951313,-0.36285886647242016,0.12200469420906358,0.6475761258027333,-0.7934920476158722,-0.3795928946443567,-0.9128709291752769,-0.35018319784856966,-0.6475761258027333,-0.39735970711951313,0.5070925528371101,0.5423261445466404
5.920818753952375,1.0345132990659367,CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(N)=O)C(C)C)C(C)C,-0.030612789734424085,0.03291956303622943,0.5151732308752514,-0.5070925528371101,-0.8367614371273159,0.43493109244225175,-1.3904435743076142,0.15633177541940896,-0.5569087356846051,-0.4982152709838893,-0.8717797887081349,0.6831300510639734,-0.5423261445466404,-0.3422474620033851,-0.6831300510639732,-0.3332778503136904,-0.43495883620083997,0.5773502691896258,-0.43495883620083997,-1.260252075625209,0.1361106864539379,-0.7191949522280762,0.4714045207910315,0.7191949522280764,-0.39735970711951313,-0.3487047972128577,0.12200469420906358,0.6475761258027333,-0.7934920476158722,-0.37917504474219255,-0.9128709291752769,-0.35018319784856966,-0.6475761258027333,-0.39735970711951313,0.5070925528371101,0.5423261445466404
6.0,1.0345132990659367,CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H]1CCCCNC(=O)C[C@@H](C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O)C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCC(=O)O)NC1=O)[C@@H](C)O)C(C)C)[C@@H](C)O,0.0037907717993566877,0.06537806776662973,-0.5476672183143806,-0.5070925528371101,0.06273041993590645,0.2616567648430751,0.7191949522280764,0.15633177541940896,-0.5421409273776675,-0.36798118048181294,1.1470786693528088,0.6831300510639734,-0.5423261445466404,-0.13737492074385313,-0.6831300510639732,-0.23185814288158216,-0.43495883620083997,0.5773502691896258,-0.43495883620083997,0.7934920476158722,0.44192533516746935,-0.7191949522280762,0.4714045207910315,0.7191949522280764,-0.39735970711951313,-0.19301003535767025,0.009665543786367945,0.6475761258027333,1.260252075625209,-0.24253812673453695,1.0954451150103321,-0.35018319784856966,-0.6475761258027333,-0.39735970711951313,0.5070925528371101,0.5423261445466404
5.4089353929735005,1.0345132990659367,CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(N)=O)C(C)C)C(C)C,-0.2530224017673237,-0.17400340462007222,0.49317929324455523,-0.5070925528371101,-1.13659202560683,0.44477622469220496,-1.3904435743076142,0.15633177541940896,-0.5512952187170581,-0.4788701540923342,-0.8717797887081349,0.6831300510639734,-0.5423261445466404,-0.30865683854724324,-0.6831300510639732,-0.29915825738128365,-0.43495883620083997,0.5773502691896258,-0.43495883620083997,-1.260252075625209,-0.042281191962287856,-0.7191949522280762,0.4714045207910315,0.7191949522280764,-0.39735970711951313,-0.2779344509150452,-0.014407131304209883,0.6475761258027333,-0.7934920476158722,-0.3568200749764141,-0.9128709291752769,-0.35018319784856966,-0.6475761258027333,-0.39735970711951313,0.5070925528371101,0.5423261445466404
